户型,楼层,面积,装修情况,价格,小区,区域,房屋朝向,配置电梯,挂牌时间,房屋用途,单价
1室1厅,低楼层/共6层,49.77平米,平层/简装,238,肿瘤医院宿舍,昌平,房屋朝向,,"2023年11月21日
                                                                            ","普通住宅
                                                                            ",47820
1室1厅,低楼层/共6层,69.75平米,平层/精装,245,名佳花园三区,昌平,房屋朝向,,"2023年11月22日
                                                                            ","普通住宅
                                                                            ",35126
2室1厅,低楼层/共6层,84.06平米,平层/精装,275,御路园,昌平,房屋朝向,,"2023年11月29日
                                                                            ","普通住宅
                                                                            ",32715
2室1厅,低楼层/共20层,87.45平米,平层/精装,549,北京北,昌平,房屋朝向,配备电梯,"2023年11月19日
                                                                            ","普通住宅
                                                                            ",62779
3室1厅,高楼层/共34层,103.62平米,平层/毛坯,645,融泽嘉园西二路2号院,昌平,房屋朝向,配备电梯,"2023年12月08日
                                                                            ","普通住宅
                                                                            ",62247
2室1厅,顶层/共6层,98.14平米,平层/简装,390,矩阵一期,昌平,房屋朝向,,"2023年12月08日
                                                                            ","普通住宅
                                                                            ",39740
3室2厅,中楼层/共6层,107.64平米,平层/简装,300,善缘嘉园,昌平,房屋朝向,,"2023年11月19日
                                                                            ","普通住宅
                                                                            ",27871
1室1厅,中楼层/共4层,57.94平米,平层/精装,141,龙脉温泉,昌平,房屋朝向,,"2023年11月18日
                                                                            ","普通住宅
                                                                            ",24336
3室2厅,中楼层/共9层,150.33平米,平层/精装,818,龙泽苑东区,昌平,房屋朝向,配备电梯,"2023年11月18日
                                                                            ","普通住宅
                                                                            ",54414
3室2厅,低楼层/共6层,140.98平米,平层/精装,428,北京太阳城,昌平,房屋朝向,配备电梯,"2023年11月22日
                                                                            ","普通住宅
                                                                            ",30359
4室2厅,中楼层/共13层,158.16平米,平层/简装,608,天通西苑一区,昌平,房屋朝向,配备电梯,"2023年11月22日
                                                                            ","普通住宅
                                                                            ",38443
1室1厅,中楼层/共11层,63.48平米,平层/精装,375,领秀慧谷A区,昌平,房屋朝向,配备电梯,"2023年11月17日
                                                                            ","普通住宅
                                                                            ",59074
1室0厅,低楼层/共18层,30.63平米,平层/其他,160,北街家园八区,昌平,房屋朝向,配备电梯,"2023年12月15日
                                                                            ","普通住宅
                                                                            ",52237
2室1厅,低楼层/共7层,89.7平米,平层/精装,538,紫金新干线,昌平,房屋朝向,配备电梯,"2023年11月16日
                                                                            ","普通住宅
                                                                            ",59978
1室1厅,中楼层/共23层,59.53平米,平层/精装,290,路劲世界城一期,昌平,房屋朝向,配备电梯,"2023年11月16日
                                                                            ","普通住宅
                                                                            ",48715
1室0厅,中楼层/共17层,41.63平米,平层/简装,185,北街家园八区,昌平,房屋朝向,配备电梯,"2023年11月29日
                                                                            ","普通住宅
                                                                            ",44440
2室1厅,低楼层/共7层,89.58平米,平层/精装,395,天通苑东一区,昌平,房屋朝向,,"2023年11月16日
                                                                            ","普通住宅
                                                                            ",44095
2室2厅,低楼层/共28层,96.53平米,平层/精装,379,金隅万科城一期,昌平,房屋朝向,配备电梯,"2023年12月06日
                                                                            ","普通住宅
                                                                            ",39263
1室0厅,底层/共18层,35.51平米,平层/精装,155,北街家园八区,昌平,房屋朝向,配备电梯,"2023年11月13日
                                                                            ","普通住宅
                                                                            ",43650
3室2厅,中楼层/共6层,119.35平米,平层/简装,338,燕城苑南区,昌平,房屋朝向,,"2023年11月15日
                                                                            ","普通住宅
                                                                            ",28321
2室1厅,底层/共6层,67.84平米,平层/精装,310,清水园一期,昌平,房屋朝向,,"2023年11月13日
                                                                            ","普通住宅
                                                                            ",45696
3室0厅,中楼层/共5层,60.67平米,平层/其他,105,南口镇粮食局宿舍楼,昌平,房屋朝向,,"2023年11月15日
                                                                            ","普通住宅
                                                                            ",17307
2室1厅,顶层/共4层,61.72平米,平层/精装,309,万龙社区,昌平,房屋朝向,,"2023年11月26日
                                                                            ","普通住宅
                                                                            ",50065
2室2厅,中楼层/共6层,90.22平米,平层/精装,280,温泉花园A区,昌平,房屋朝向,,"2023年11月13日
                                                                            ","普通住宅
                                                                            ",31036
1室0厅,底层/共6层,42.07平米,平层/精装,299,龙泽苑东区,昌平,房屋朝向,,"2023年11月12日
                                                                            ","普通住宅
                                                                            ",71073
2室1厅,中楼层/共7层,110.37平米,平层/精装,438,天通苑东三区,昌平,房屋朝向,,"2023年11月13日
                                                                            ","普通住宅
                                                                            ",39685
2室1厅,高楼层/共26层,89.5平米,平层/精装,326,新悦家园,昌平,房屋朝向,配备电梯,"2023年11月18日
                                                                            ","普通住宅
                                                                            ",36425
2室1厅,底层/共7层,84.8平米,平层/精装,349,天通苑北三区,昌平,房屋朝向,,"2023年11月13日
                                                                            ","普通住宅
                                                                            ",41156
3室1厅,中楼层/共6层,118.71平米,平层/精装,459,龙锦苑东一区,昌平,房屋朝向,,"2023年11月19日
                                                                            ","普通住宅
                                                                            ",38666
2室1厅,中楼层/共6层,60.68平米,平层/简装,320,华龙苑南里,昌平,房屋朝向,,"2023年12月28日
                                                                            ","普通住宅
                                                                            ",52736
1室0厅,低楼层/共17层,35.46平米,平层/简装,173,北街家园八区,昌平,房屋朝向,配备电梯,"2023年11月11日
                                                                            ","普通住宅
                                                                            ",48788
2室1厅,中楼层/共17层,106.67平米,平层/简装,428,天通苑东二区,昌平,房屋朝向,配备电梯,"2023年11月11日
                                                                            ","普通住宅
                                                                            ",40124
1室1厅,顶层/共6层,59.18平米,平层/精装,333,龙博苑二区,昌平,房屋朝向,,"2023年11月18日
                                                                            ","普通住宅
                                                                            ",56270
2室1厅,中楼层/共6层,97.45平米,平层/简装,428,天露园二区,昌平,房屋朝向,,"2023年11月14日
                                                                            ","普通住宅
                                                                            ",43920
2室1厅,高楼层/共31层,52.62平米,平层/简装,213,保利芳园,昌平,房屋朝向,配备电梯,"2023年11月10日
                                                                            ","普通住宅
                                                                            ",40479
2室2厅,高楼层/共22层,93.66平米,平层/精装,599,京投发展公园悦府一区,昌平,房屋朝向,配备电梯,"2023年11月13日
                                                                            ","普通住宅
                                                                            ",63955
2室1厅,中楼层/共6层,91.08平米,平层/简装,510,流星花园三区,昌平,房屋朝向,配备电梯,"2023年11月11日
                                                                            ","普通住宅
                                                                            ",55995
1室0厅,低楼层/共18层,33.27平米,平层/简装,165,北街家园八区,昌平,房屋朝向,配备电梯,"2023年11月15日
                                                                            ","普通住宅
                                                                            ",49595
2室1厅,中楼层/共21层,89平米,平层/简装,418,旗胜家园,昌平,房屋朝向,配备电梯,"2023年11月09日
                                                                            ","普通住宅
                                                                            ",46967
3室1厅,中楼层/共10层,121.07平米,平层/精装,748,新龙城,昌平,房屋朝向,配备电梯,"2023年11月09日
                                                                            ","普通住宅
                                                                            ",61783
2室1厅,高楼层/共31层,85.57平米,平层/简装,499,融泽嘉园西二路6号院,昌平,房屋朝向,配备电梯,"2023年11月14日
                                                                            ","普通住宅
                                                                            ",58315
2室1厅,中楼层/共6层,70.45平米,平层/简装,339,万龙社区,昌平,房屋朝向,,"2023年11月09日
                                                                            ","普通住宅
                                                                            ",48120
1室1厅,中楼层/共5层,27.7平米,平层/精装,132,西环里,昌平,房屋朝向,,"2023年11月07日
                                                                            ","普通住宅
                                                                            ",47654
3室2厅,中楼层/共11层,160.64平米,平层/精装,849,天通苑中苑,昌平,房屋朝向,配备电梯,"2023年11月09日
                                                                            ","普通住宅
                                                                            ",52852
2室1厅,高楼层/共28层,79.94平米,平层/精装,630,金域华府三期,昌平,房屋朝向,配备电梯,"2023年11月07日
                                                                            ","普通住宅
                                                                            ",78810
2室1厅,低楼层/共22层,83.83平米,平层/简装,435,天巢园,昌平,房屋朝向,配备电梯,"2023年11月06日
                                                                            ","普通住宅
                                                                            ",51891
2室1厅,高楼层/共9层,81.52平米,平层/简装,370,冠芳园,昌平,房屋朝向,配备电梯,"2023年11月12日
                                                                            ","普通住宅
                                                                            ",45388
1室1厅,中楼层/共34层,65.65平米,平层/简装,419,融泽嘉园西二路2号院,昌平,房屋朝向,配备电梯,"2023年11月07日
                                                                            ","普通住宅
                                                                            ",63824
2室1厅,中楼层/共15层,82.27平米,平层/精装,406,溪城家园,昌平,房屋朝向,配备电梯,"2023年11月08日
                                                                            ","普通住宅
                                                                            ",49350
2室1厅,中楼层/共6层,84.59平米,平层/精装,319,昌盛园三区,昌平,房屋朝向,,"2023年11月06日
                                                                            ","普通住宅
                                                                            ",37712
2室2厅,中楼层/共13层,117.1平米,平层/简装,483,天通苑北一区,昌平,房屋朝向,配备电梯,"2023年11月15日
                                                                            ","普通住宅
                                                                            ",41247
2室1厅,中楼层/共6层,93.48平米,平层/精装,449,和谐家园一区,昌平,房屋朝向,,"2023年11月05日
                                                                            ","普通住宅
                                                                            ",48032
2室1厅,高楼层/共18层,82.04平米,平层/简装,329,天通西苑二区,昌平,房屋朝向,配备电梯,"2023年11月06日
                                                                            ","普通住宅
                                                                            ",40103
3室1厅,中楼层/共6层,93.44平米,平层/毛坯,499,龙泽苑西区,昌平,房屋朝向,,"2023年11月05日
                                                                            ","普通住宅
                                                                            ",53404
2室1厅,高楼层/共23层,85.86平米,平层/精装,618,金域华府一期,昌平,房屋朝向,配备电梯,"2023年11月04日
                                                                            ","普通住宅
                                                                            ",71978
3室1厅,顶层/共6层,129.99平米,平层/精装,428,慧华苑,昌平,房屋朝向,,"2023年11月11日
                                                                            ","普通住宅
                                                                            ",32926
2室1厅,中楼层/共20层,104.92平米,平层/精装,559,龙泽苑东区,昌平,房屋朝向,配备电梯,"2023年11月10日
                                                                            ","普通住宅
                                                                            ",53279
3室1厅,顶层/共6层,89.4平米,平层/简装,319,华龙苑南里,昌平,房屋朝向,,"2023年11月05日
                                                                            ","普通住宅
                                                                            ",35683
2室1厅,中楼层/共16层,76.92平米,平层/简装,305,北街家园六区,昌平,房屋朝向,配备电梯,"2023年11月08日
                                                                            ","普通住宅
                                                                            ",39652
2室1厅,低楼层/共6层,65.63平米,平层/精装,219,北城根小区,昌平,房屋朝向,,"2023年11月04日
                                                                            ","普通住宅
                                                                            ",33369
2室1厅,低楼层/共20层,93.92平米,平层/精装,625,首开国风美唐二期,昌平,房屋朝向,配备电梯,"2023年11月04日
                                                                            ","普通住宅
                                                                            ",66546
4室2厅,顶层/共6层,186.69平米,平层/简装,428,天通西苑一区,昌平,房屋朝向,,"2023年12月15日
                                                                            ","普通住宅
                                                                            ",22926
4室2厅,中楼层/共13层,157.55平米,平层/精装,588,天通西苑一区,昌平,房屋朝向,配备电梯,"2023年11月02日
                                                                            ","普通住宅
                                                                            ",37322
2室1厅,底层/共6层,104.63平米,平层/精装,440,云趣园二区,昌平,房屋朝向,,"2023年11月04日
                                                                            ","普通住宅
                                                                            ",42053
2室1厅,中楼层/共7层,127.29平米,平层/简装,435,天通苑东二区,昌平,房屋朝向,,"2023年11月10日
                                                                            ","普通住宅
                                                                            ",34174
2室1厅,中楼层/共34层,81.59平米,平层/简装,508,融泽嘉园西二路2号院,昌平,房屋朝向,配备电梯,"2023年11月02日
                                                                            ","普通住宅
                                                                            ",62263
2室1厅,低楼层/共28层,90.31平米,平层/简装,385,金隅万科城一期,昌平,房屋朝向,配备电梯,"2023年11月04日
                                                                            ","普通住宅
                                                                            ",42631
2室1厅,中楼层/共28层,79.9平米,平层/精装,426,龙旗广场,昌平,房屋朝向,配备电梯,"2023年11月02日
                                                                            ","普通住宅
                                                                            ",53317
2室1厅,低楼层/共6层,90.81平米,平层/精装,416,云趣园三区,昌平,房屋朝向,,"2023年11月02日
                                                                            ","普通住宅
                                                                            ",45810
3室1厅,低楼层/共7层,111.53平米,平层/简装,435,天通苑东三区,昌平,房屋朝向,,"2023年11月02日
                                                                            ","普通住宅
                                                                            ",39003
3室2厅,中楼层/共5层,104.99平米,平层/精装,289,温泉花园A区,昌平,房屋朝向,,"2023年11月04日
                                                                            ","普通住宅
                                                                            ",27527
2室1厅,低楼层/共6层,101.87平米,平层/精装,529,冠庭园,昌平,房屋朝向,,"2023年11月05日
                                                                            ","普通住宅
                                                                            ",51929
2室1厅,低楼层/共19层,92.49平米,平层/精装,599,首开国风美唐二期,昌平,房屋朝向,配备电梯,"2023年11月05日
                                                                            ","普通住宅
                                                                            ",64764
3室1厅,中楼层/共21层,106.22平米,平层/精装,398,北京城建畅悦居A区,昌平,房屋朝向,配备电梯,"2023年11月02日
                                                                            ","普通住宅
                                                                            ",37470
1室0厅,低楼层/共6层,43.84平米,平层/简装,210,华龙苑中里,昌平,房屋朝向,,"2023年11月01日
                                                                            ","普通住宅
                                                                            ",47902
3室1厅,低楼层/共19层,158.07平米,平层/简装,608,天通苑中苑,昌平,房屋朝向,配备电梯,"2023年11月01日
                                                                            ","普通住宅
                                                                            ",38464
3室2厅,中楼层/共13层,139.43平米,平层/精装,950,领秀慧谷D区,昌平,房屋朝向,配备电梯,"2023年11月04日
                                                                            ","普通住宅
                                                                            ",68135
2室1厅,中楼层/共6层,82.55平米,平层/简装,429,龙泽苑西区,昌平,房屋朝向,,"2023年11月01日
                                                                            ","普通住宅
                                                                            ",51969
3室1厅,顶层/共6层,127.9平米,平层/精装,419,天露园一区,昌平,房屋朝向,,"2023年10月31日
                                                                            ","普通住宅
                                                                            ",32760
3室1厅,中楼层/共11层,160平米,平层/精装,568,天通苑五区,昌平,房屋朝向,配备电梯,"2023年11月01日
                                                                            ","普通住宅
                                                                            ",35500
3室1厅,高楼层/共24层,105.18平米,平层/精装,699,融泽嘉园东一路6号院,昌平,房屋朝向,配备电梯,"2023年11月02日
                                                                            ","普通住宅
                                                                            ",66458
3室2厅,低楼层/共13层,147.84平米,平层/精装,469,天通西苑三区,昌平,房屋朝向,配备电梯,"2023年11月01日
                                                                            ","普通住宅
                                                                            ",31724
3室2厅,中楼层/共5层,105.38平米,平层/精装,399,都市芳园锦湖园,昌平,房屋朝向,,"2023年11月02日
                                                                            ","普通住宅
                                                                            ",37863
3室2厅,低楼层/共7层,125.78平米,平层/简装,529,天通苑北三区,昌平,房屋朝向,,"2023年10月31日
                                                                            ","普通住宅
                                                                            ",42058
3室1厅,高楼层/共17层,91.33平米,平层/简装,485,保利紫荆香谷南区,昌平,房屋朝向,配备电梯,"2023年11月05日
                                                                            ","普通住宅
                                                                            ",53105
3室2厅,高楼层/共6层,100.78平米,平层/简装,458,龙乡中区,昌平,房屋朝向,,"2023年10月31日
                                                                            ","普通住宅
                                                                            ",45446
3室1厅,中楼层/共6层,104平米,平层/简装,420,华龙苑南里,昌平,房屋朝向,,"2023年10月31日
                                                                            ","普通住宅
                                                                            ",40385
2室1厅,低楼层/共11层,100.55平米,平层/简装,559,龙泽苑东区,昌平,房屋朝向,配备电梯,"2023年10月30日
                                                                            ","普通住宅
                                                                            ",55595
1室1厅,中楼层/共6层,59.96平米,平层/简装,329,天鑫家园,昌平,房屋朝向,,"2023年10月30日
                                                                            ","普通住宅
                                                                            ",54870
2室2厅,低楼层/共26层,85.19平米,平层/精装,395,保利紫荆香谷北区,昌平,房屋朝向,配备电梯,"2023年11月01日
                                                                            ","普通住宅
                                                                            ",46367
2室2厅,中楼层/共7层,100.47平米,平层/精装,499,嘉诚花园二期,昌平,房屋朝向,,"2023年11月18日
                                                                            ","普通住宅
                                                                            ",49667
3室1厅,高楼层/共34层,113.98平米,平层/简装,660,融泽嘉园中路1号院,昌平,房屋朝向,配备电梯,"2023年10月31日
                                                                            ","普通住宅
                                                                            ",57905
3室2厅,高楼层/共6层,118.62平米,平层/简装,445,北京人家,昌平,房屋朝向,,"2023年10月29日
                                                                            ","普通住宅
                                                                            ",37515
2室1厅,低楼层/共6层,94.92平米,平层/简装,280,首钢一线材厂北宿舍居民区,昌平,房屋朝向,,"2023年10月29日
                                                                            ","普通住宅
                                                                            ",29499
3室2厅,中楼层/共6层,134.94平米,平层/精装,416,天通苑三区,昌平,房屋朝向,,"2023年10月29日
                                                                            ","普通住宅
                                                                            ",30829
3室1厅,底层/共6层,87.82平米,平层/简装,315,东环路小区,昌平,房屋朝向,,"2023年10月29日
                                                                            ","普通住宅
                                                                            ",35869
2室1厅,低楼层/共20层,86.98平米,平层/精装,515,新龙城,昌平,房屋朝向,配备电梯,"2023年10月29日
                                                                            ","普通住宅
                                                                            ",59210
2室1厅,顶层/共6层,97.35平米,平层/精装,390,天露园一区,昌平,房屋朝向,,"2023年10月29日
                                                                            ","普通住宅
                                                                            ",40062
2室1厅,高楼层/共6层,103.14平米,平层/简装,380,天通苑四区,昌平,房屋朝向,,"2023年12月27日
                                                                            ","普通住宅
                                                                            ",36844
2室2厅,中楼层/共7层,89.54平米,平层/精装,499,冠庭园,昌平,房屋朝向,,"2023年10月28日
                                                                            ","普通住宅
                                                                            ",55730
2室1厅,中楼层/共6层,87.03平米,平层/简装,428,天鑫家园,昌平,房屋朝向,,"2023年11月15日
                                                                            ","普通住宅
                                                                            ",49179
3室1厅,高楼层/共21层,89.34平米,平层/精装,389,北京城建畅悦居A区,昌平,房屋朝向,配备电梯,"2023年10月27日
                                                                            ","普通住宅
                                                                            ",43542
2室1厅,低楼层/共26层,83.01平米,平层/精装,359,金隅万科城二期,昌平,房屋朝向,配备电梯,"2023年10月28日
                                                                            ","普通住宅
                                                                            ",43248
2室1厅,低楼层/共6层,89.93平米,平层/简装,379,风雅园二区,昌平,房屋朝向,,"2023年10月26日
                                                                            ","普通住宅
                                                                            ",42144
2室1厅,高楼层/共21层,90.03平米,平层/精装,370,金隅万科城一期,昌平,房屋朝向,配备电梯,"2023年10月26日
                                                                            ","普通住宅
                                                                            ",41098
2室1厅,中楼层/共13层,126.05平米,平层/简装,505,天通苑北二区,昌平,房屋朝向,配备电梯,"2023年10月24日
                                                                            ","普通住宅
                                                                            ",40064
2室1厅,高楼层/共6层,94.35平米,平层/简装,446,北京人家,昌平,房屋朝向,,"2023年10月25日
                                                                            ","普通住宅
                                                                            ",47271
2室1厅,低楼层/共6层,101.31平米,平层/简装,465,流星花园三区,昌平,房屋朝向,配备电梯,"2023年10月23日
                                                                            ","普通住宅
                                                                            ",45899
3室1厅,中楼层/共6层,132.38平米,平层/简装,459,天通苑东三区,昌平,房屋朝向,,"2023年10月24日
                                                                            ","普通住宅
                                                                            ",34673
2室1厅,底层/共6层,105.09平米,平层/简装,359,天通苑一区,昌平,房屋朝向,,"2023年10月25日
                                                                            ","普通住宅
                                                                            ",34162
3室1厅,中楼层/共9层,99.34平米,平层/其他,420,龙山华府,昌平,房屋朝向,配备电梯,"2023年10月27日
                                                                            ","普通住宅
                                                                            ",42280
2室1厅,高楼层/共20层,99.42平米,平层/精装,407,天通苑中苑,昌平,房屋朝向,配备电梯,"2023年10月26日
                                                                            ","普通住宅
                                                                            ",40938
1室0厅,中楼层/共11层,47.88平米,平层/精装,295,流星花园三区,昌平,房屋朝向,配备电梯,"2023年10月22日
                                                                            ","普通住宅
                                                                            ",61613
2室2厅,中楼层/共9层,98.41平米,平层/其他,288,金科帕提欧,昌平,房屋朝向,配备电梯,"2023年10月31日
                                                                            ","普通住宅
                                                                            ",29266
2室2厅,低楼层/共7层,130.26平米,平层/简装,310,桃园公寓,昌平,房屋朝向,,"2023年10月22日
                                                                            ","普通住宅
                                                                            ",23799
3室1厅,中楼层/共6层,124.47平米,平层/简装,555,和谐家园二区,昌平,房屋朝向,,"2023年10月22日
                                                                            ","普通住宅
                                                                            ",44590
3室2厅,低楼层/共6层,124.02平米,平层/简装,509,龙锦苑东一区,昌平,房屋朝向,,"2023年10月20日
                                                                            ","普通住宅
                                                                            ",41042
3室2厅,低楼层/共7层,128平米,平层/简装,490,天通苑东三区,昌平,房屋朝向,,"2023年10月20日
                                                                            ","普通住宅
                                                                            ",38282
3室2厅,中楼层/共19层,140.62平米,平层/简装,505,天通苑东二区,昌平,房屋朝向,配备电梯,"2023年10月20日
                                                                            ","普通住宅
                                                                            ",35913
3室1厅,中楼层/共6层,87.77平米,平层/精装,465,龙华园,昌平,房屋朝向,,"2023年10月20日
                                                                            ","普通住宅
                                                                            ",52980
2室1厅,中楼层/共28层,93.14平米,平层/简装,549,融泽嘉园中路1号院,昌平,房屋朝向,配备电梯,"2023年12月10日
                                                                            ","普通住宅
                                                                            ",58944
2室1厅,顶层/共6层,74.9平米,平层/简装,208,民园小区,昌平,房屋朝向,,"2023年10月22日
                                                                            ","普通住宅
                                                                            ",27771
2室2厅,高楼层/共10层,91.54平米,平层/精装,599,紫金新干线二期,昌平,房屋朝向,配备电梯,"2023年10月19日
                                                                            ","普通住宅
                                                                            ",65436
2室1厅,中楼层/共10层,85.17平米,平层/精装,375,天通西苑二区,昌平,房屋朝向,配备电梯,"2023年10月25日
                                                                            ","普通住宅
                                                                            ",44030
2室1厅,中楼层/共10层,93.41平米,平层/精装,595,紫金新干线二期,昌平,房屋朝向,配备电梯,"2023年12月26日
                                                                            ","普通住宅
                                                                            ",63698
2室1厅,底层/共7层,88.92平米,平层/简装,369,天通苑东三区,昌平,房屋朝向,,"2023年10月19日
                                                                            ","普通住宅
                                                                            ",41498
2室2厅,中楼层/共7层,99.54平米,平层/精装,489,冠庭园,昌平,房屋朝向,,"2023年10月28日
                                                                            ","普通住宅
                                                                            ",49126
2室1厅,低楼层/共16层,80.57平米,平层/简装,283,国惠村,昌平,房屋朝向,配备电梯,"2023年11月03日
                                                                            ","普通住宅
                                                                            ",35125
3室1厅,中楼层/共7层,129.64平米,平层/精装,459,天通西苑一区,昌平,房屋朝向,,"2023年10月19日
                                                                            ","普通住宅
                                                                            ",35406
3室1厅,中楼层/共17层,141.37平米,平层/精装,505,天通苑东一区,昌平,房屋朝向,配备电梯,"2023年10月21日
                                                                            ","普通住宅
                                                                            ",35722
2室1厅,中楼层/共28层,87.6平米,平层/简装,485,融泽嘉园中路1号院,昌平,房屋朝向,配备电梯,"2023年10月29日
                                                                            ","普通住宅
                                                                            ",55366
2室1厅,中楼层/共8层,97.31平米,平层/精装,588,新龙城,昌平,房屋朝向,配备电梯,"2023年10月30日
                                                                            ","普通住宅
                                                                            ",60426
2室1厅,中楼层/共5层,64.51平米,平层/精装,245,永安里小区,昌平,房屋朝向,,"2023年10月19日
                                                                            ","普通住宅
                                                                            ",37979
2室2厅,顶层/共9层,107.67平米,平层/简装,569,紫金新干线,昌平,房屋朝向,配备电梯,"2023年10月19日
                                                                            ","普通住宅
                                                                            ",52847
2室1厅,低楼层/共6层,75.01平米,平层/简装,229,西关北路,昌平,房屋朝向,,"2023年10月21日
                                                                            ","普通住宅
                                                                            ",30530
3室1厅,高楼层/共21层,89.28平米,平层/精装,370,北京城建畅悦居A区,昌平,房屋朝向,配备电梯,"2023年10月22日
                                                                            ","普通住宅
                                                                            ",41443
3室1厅,高楼层/共6层,77.23平米,平层/精装,379,华龙苑南里,昌平,房屋朝向,,"2023年10月18日
                                                                            ","普通住宅
                                                                            ",49075
2室1厅,中楼层/共8层,96.79平米,平层/精装,588,新龙城,昌平,房屋朝向,配备电梯,"2023年10月29日
                                                                            ","普通住宅
                                                                            ",60751
3室1厅,中楼层/共7层,129.85平米,平层/简装,460,天通苑东一区,昌平,房屋朝向,,"2023年10月18日
                                                                            ","普通住宅
                                                                            ",35426
3室2厅,中楼层/共6层,136.04平米,平层/简装,445,天通苑四区,昌平,房屋朝向,,"2023年10月16日
                                                                            ","普通住宅
                                                                            ",32711
2室2厅,高楼层/共6层,74.17平米,平层/简装,225,冠雅苑,昌平,房屋朝向,,"2023年10月16日
                                                                            ","普通住宅
                                                                            ",30336
2室1厅,中楼层/共5层,81.08平米,平层/简装,269,永安里小区,昌平,房屋朝向,,"2023年10月15日
                                                                            ","普通住宅
                                                                            ",33178
2室1厅,低楼层/共6层,74.29平米,平层/精装,357,天通苑四区,昌平,房屋朝向,,"2023年10月29日
                                                                            ","普通住宅
                                                                            ",48055
3室2厅,高楼层/共6层,132.02平米,平层/简装,420,天通苑二区,昌平,房屋朝向,,"2023年10月19日
                                                                            ","普通住宅
                                                                            ",31814
2室1厅,顶层/共6层,94.62平米,平层/简装,195,郝庄家园,昌平,房屋朝向,,"2023年10月15日
                                                                            ","普通住宅
                                                                            ",20609
2室1厅,低楼层/共12层,54.28平米,平层/其他,259,龙山华府,昌平,房屋朝向,配备电梯,"2023年10月18日
                                                                            ","普通住宅
                                                                            ",47716
3室2厅,低楼层/共20层,92.47平米,平层/精装,639,首开国风美唐二期,昌平,房屋朝向,配备电梯,"2023年10月15日
                                                                            ","普通住宅
                                                                            ",69104
3室2厅,低楼层/共13层,160.46平米,平层/简装,540,天通西苑一区,昌平,房屋朝向,配备电梯,"2023年10月14日
                                                                            ","普通住宅
                                                                            ",33654
2室1厅,顶层/共6层,80.12平米,平层/简装,226,温泉花园B区,昌平,房屋朝向,,"2023年10月15日
                                                                            ","普通住宅
                                                                            ",28208
3室1厅,中楼层/共6层,127.97平米,平层/精装,408,天通苑三区,昌平,房屋朝向,,"2023年10月15日
                                                                            ","普通住宅
                                                                            ",31883
3室1厅,中楼层/共7层,109.8平米,平层/精装,440,龙华园,昌平,房屋朝向,,"2023年11月06日
                                                                            ","普通住宅
                                                                            ",40073
4室1厅,中楼层/共15层,122.48平米,平层/精装,715,翡翠公园一期,昌平,房屋朝向,配备电梯,"2023年10月16日
                                                                            ","普通住宅
                                                                            ",58377
3室1厅,低楼层/共13层,148.95平米,平层/简装,525,天通西苑一区,昌平,房屋朝向,配备电梯,"2023年10月14日
                                                                            ","普通住宅
                                                                            ",35247
2室1厅,中楼层/共7层,90.67平米,平层/简装,295,名流花园,昌平,房屋朝向,配备电梯,"2023年11月24日
                                                                            ","普通住宅
                                                                            ",32536
2室2厅,中楼层/共11层,92.22平米,平层/精装,598,京投发展公园悦府一区,昌平,房屋朝向,配备电梯,"2023年10月22日
                                                                            ","普通住宅
                                                                            ",64845
3室1厅,底层/共9层,122.09平米,平层/精装,410,东二旗新村,昌平,房屋朝向,配备电梯,"2023年10月18日
                                                                            ","普通住宅
                                                                            ",33582
2室1厅,底层/共6层,87.9平米,平层/简装,366,龙回苑,昌平,房屋朝向,,"2023年10月17日
                                                                            ","普通住宅
                                                                            ",41639
3室1厅,底层/共6层,76.05平米,平层/简装,372,北街家园六区,昌平,房屋朝向,,"2023年10月12日
                                                                            ","普通住宅
                                                                            ",48916
3室1厅,顶层/共6层,117.9平米,平层/其他,439,龙腾苑三区,昌平,房屋朝向,,"2023年10月13日
                                                                            ","普通住宅
                                                                            ",37235
2室1厅,高楼层/共20层,87.33平米,平层/简装,496,北京北,昌平,房屋朝向,配备电梯,"2023年10月12日
                                                                            ","普通住宅
                                                                            ",56797
2室2厅,低楼层/共6层,99.59平米,平层/精装,440,龙锦苑东五区,昌平,房屋朝向,,"2023年10月13日
                                                                            ","普通住宅
                                                                            ",44182
2室1厅,低楼层/共19层,55.23平米,平层/简装,210,北方明珠,昌平,房屋朝向,配备电梯,"2023年10月29日
                                                                            ","普通住宅
                                                                            ",38023
1室0厅,中楼层/共11层,46.08平米,平层/精装,310,流星花园三区,昌平,房屋朝向,配备电梯,"2023年10月14日
                                                                            ","普通住宅
                                                                            ",67275
3室2厅,中楼层/共8层,139.2平米,平层/简装,628,金色漫香苑,昌平,房屋朝向,配备电梯,"2023年10月21日
                                                                            ","普通住宅
                                                                            ",45115
2室1厅,中楼层/共6层,90.82平米,平层/精装,289,温泉花园B区,昌平,房屋朝向,,"2023年10月15日
                                                                            ","普通住宅
                                                                            ",31822
1室1厅,中楼层/共6层,56.19平米,平层/简装,305,龙乡东区,昌平,房屋朝向,,"2023年10月11日
                                                                            ","普通住宅
                                                                            ",54281
3室1厅,中楼层/共6层,89.68平米,平层/其他,320,城角西路13号院,昌平,房屋朝向,,"2023年10月10日
                                                                            ","普通住宅
                                                                            ",35683
