户型,楼层,面积,装修情况,价格,小区,区域,房屋朝向,配置电梯,挂牌时间,房屋用途,单价
2室1厅,中楼层/共13层,77.2平米,平层/精装,298.0,时尚街区东区,通州,房屋朝向,配备电梯,"2023年11月16日
                                                                            ","普通住宅
                                                                            ",38602
2室1厅,低楼层/共6层,88.52平米,平层/简装,330.0,杨庄22号院,通州,房屋朝向,,"2023年11月15日
                                                                            ","普通住宅
                                                                            ",37280
2室1厅,低楼层/共22层,89.4平米,平层/简装,258.0,中建雅颂居,通州,房屋朝向,配备电梯,"2023年11月16日
                                                                            ","普通住宅
                                                                            ",28860
2室1厅,低楼层/共21层,76.39平米,平层/精装,399.0,首开万科城市之光,通州,房屋朝向,配备电梯,"2023年11月17日
                                                                            ","普通住宅
                                                                            ",52232
2室1厅,底层/共6层,58.98平米,平层/简装,219.0,葛布店南里,通州,房屋朝向,,"2023年11月15日
                                                                            ","普通住宅
                                                                            ",37132
3室2厅,高楼层/共28层,90.71平米,平层/简装,364.0,通瑞嘉苑西区,通州,房屋朝向,配备电梯,"2023年11月15日
                                                                            ","普通住宅
                                                                            ",40128
2室2厅,中楼层/共22层,88.44平米,平层/简装,279.0,大方居,通州,房屋朝向,配备电梯,"2023年11月14日
                                                                            ","普通住宅
                                                                            ",31547
2室1厅,高楼层/共28层,76.81平米,平层/精装,297.0,通瑞嘉苑西区,通州,房屋朝向,配备电梯,"2023年11月28日
                                                                            ","普通住宅
                                                                            ",38667
2室1厅,低楼层/共27层,78.06平米,平层/精装,369.0,华业东方玫瑰A区,通州,房屋朝向,配备电梯,"2023年11月15日
                                                                            ","普通住宅
                                                                            ",47272
1室1厅,低楼层/共19层,61.7平米,平层/精装,204.8,东亚瑞晶苑,通州,房屋朝向,配备电梯,"2023年11月15日
                                                                            ","普通住宅
                                                                            ",33193
2室2厅,低楼层/共28层,83.47平米,平层/精装,318.0,通瑞嘉苑东区,通州,房屋朝向,配备电梯,"2023年11月13日
                                                                            ","普通住宅
                                                                            ",38098
3室2厅,中楼层/共6层,99.34平米,平层/简装,345.0,艺苑东里,通州,房屋朝向,,"2023年11月14日
                                                                            ","普通住宅
                                                                            ",34730
2室1厅,高楼层/共16层,73.8平米,平层/精装,255.0,首开国风美仑,通州,房屋朝向,配备电梯,"2023年11月12日
                                                                            ","普通住宅
                                                                            ",34553
2室1厅,中楼层/共35层,88.09平米,平层/精装,525.0,京贸国际城,通州,房屋朝向,配备电梯,"2023年11月12日
                                                                            ","普通住宅
                                                                            ",59599
2室1厅,中楼层/共24层,82.79平米,平层/简装,379.0,海棠湾一期,通州,房屋朝向,配备电梯,"2023年11月12日
                                                                            ","普通住宅
                                                                            ",45779
2室1厅,低楼层/共7层,89.99平米,平层/精装,409.0,新华联家园北区,通州,房屋朝向,,"2023年11月12日
                                                                            ","普通住宅
                                                                            ",45450
1室0厅,底层/共18层,50.42平米,平层/简装,185.0,新通国际花园,通州,房屋朝向,配备电梯,"2023年11月14日
                                                                            ","普通住宅
                                                                            ",36692
2室1厅,高楼层/共21层,88.27平米,平层/其他,355.0,米拉小镇,通州,房屋朝向,配备电梯,"2023年11月12日
                                                                            ","普通住宅
                                                                            ",40218
2室2厅,低楼层/共18层,90.56平米,平层/精装,435.0,合生滨江帝景二期,通州,房屋朝向,配备电梯,"2023年11月12日
                                                                            ","普通住宅
                                                                            ",48035
2室1厅,中楼层/共14层,70平米,平层/精装,378.0,新通国际花园,通州,房屋朝向,配备电梯,"2023年11月30日
                                                                            ","普通住宅
                                                                            ",54000
2室2厅,中楼层/共6层,102.12平米,平层/简装,330.0,云景里,通州,房屋朝向,,"2023年11月13日
                                                                            ","普通住宅
                                                                            ",32315
2室1厅,中楼层/共22层,56.81平米,平层/精装,205.0,房地远洋悦山水,通州,房屋朝向,配备电梯,"2023年11月16日
                                                                            ","普通住宅
                                                                            ",36086
1室1厅,中楼层/共10层,59.98平米,平层/简装,239.0,时尚街区西区,通州,房屋朝向,配备电梯,"2023年11月11日
                                                                            ","普通住宅
                                                                            ",39847
2室1厅,顶层/共6层,84.01平米,平层/精装,319.0,格兰晴天,通州,房屋朝向,,"2023年11月11日
                                                                            ","普通住宅
                                                                            ",37972
3室2厅,高楼层/共12层,115.95平米,平层/简装,615.0,加华印象街,通州,房屋朝向,配备电梯,"2023年11月10日
                                                                            ","普通住宅
                                                                            ",53041
2室1厅,中楼层/共15层,88.99平米,平层/精装,342.0,金隅七零九零,通州,房屋朝向,配备电梯,"2023年11月11日
                                                                            ","普通住宅
                                                                            ",38432
2室1厅,中楼层/共20层,79.06平米,平层/简装,245.0,东亚瑞晶苑,通州,房屋朝向,配备电梯,"2023年11月09日
                                                                            ","普通住宅
                                                                            ",30990
2室1厅,中楼层/共6层,80.76平米,平层/精装,280.0,芳洲花园,通州,房屋朝向,,"2023年11月09日
                                                                            ","普通住宅
                                                                            ",34671
2室1厅,顶层/共14层,90.92平米,平层/精装,245.0,珠江逸景,通州,房屋朝向,配备电梯,"2023年11月08日
                                                                            ","普通住宅
                                                                            ",26947
2室1厅,低楼层/共6层,75.34平米,平层/精装,300.0,华兴园,通州,房屋朝向,,"2023年11月10日
                                                                            ","普通住宅
                                                                            ",39820
3室2厅,低楼层/共29层,143.98平米,平层/简装,479.0,京贸国际公寓,通州,房屋朝向,配备电梯,"2023年11月07日
                                                                            ","普通住宅
                                                                            ",33269
2室2厅,中楼层/共15层,94.74平米,平层/简装,278.0,珠江逸景,通州,房屋朝向,配备电梯,"2023年11月06日
                                                                            ","普通住宅
                                                                            ",29344
1室1厅,中楼层/共21层,69.73平米,平层/精装,480.0,帅府园二期,通州,房屋朝向,配备电梯,"2023年11月08日
                                                                            ","普通住宅
                                                                            ",68837
3室1厅,高楼层/共9层,131.52平米,错层/简装,738.0,BOBO自由城,通州,房屋朝向,配备电梯,"2023年11月08日
                                                                            ","普通住宅
                                                                            ",56114
1室0厅,中楼层/共22层,46.05平米,平层/简装,168.0,长城国际,通州,房屋朝向,配备电梯,"2023年11月07日
                                                                            ","普通住宅
                                                                            ",36483
2室2厅,中楼层/共25层,99.77平米,平层/精装,625.0,运河湾北区,通州,房屋朝向,配备电梯,"2023年11月12日
                                                                            ","普通住宅
                                                                            ",62645
2室1厅,低楼层/共10层,76.45平米,平层/精装,269.0,珠江丽景家园,通州,房屋朝向,配备电梯,"2023年11月06日
                                                                            ","普通住宅
                                                                            ",35187
2室2厅,高楼层/共18层,84.2平米,平层/简装,290.0,富力惠兰美居,通州,房屋朝向,配备电梯,"2023年11月11日
                                                                            ","普通住宅
                                                                            ",34442
2室1厅,中楼层/共18层,92.13平米,平层/简装,610.0,万方家园,通州,房屋朝向,配备电梯,"2023年11月08日
                                                                            ","普通住宅
                                                                            ",66211
1室1厅,底层/共5层,43.85平米,平层/精装,205.0,美然百度城,通州,房屋朝向,,"2023年11月05日
                                                                            ","普通住宅
                                                                            ",46751
1室1厅,低楼层/共6层,55.68平米,平层/简装,190.0,小潞邑,通州,房屋朝向,,"2023年11月05日
                                                                            ","普通住宅
                                                                            ",34124
2室1厅,中楼层/共28层,74.42平米,平层/精装,280.0,河畔丽景,通州,房屋朝向,配备电梯,"2023年11月05日
                                                                            ","普通住宅
                                                                            ",37625
2室1厅,中楼层/共22层,89.55平米,平层/精装,525.0,富力金禧花园,通州,房屋朝向,配备电梯,"2023年11月05日
                                                                            ","普通住宅
                                                                            ",58627
3室2厅,高楼层/共21层,105.7平米,平层/精装,389.0,房地远洋悦山水,通州,房屋朝向,,"2023年11月17日
                                                                            ","普通住宅
                                                                            ",36803
2室1厅,顶层/共15层,70.74平米,平层/精装,265.0,金隅七零九零,通州,房屋朝向,配备电梯,"2023年11月08日
                                                                            ","普通住宅
                                                                            ",37462
2室1厅,中楼层/共7层,90.47平米,平层/精装,415.0,新华联家园北区,通州,房屋朝向,,"2023年11月04日
                                                                            ","普通住宅
                                                                            ",45872
2室1厅,高楼层/共7层,76.03平米,平层/精装,245.0,梨花园,通州,房屋朝向,,"2023年11月03日
                                                                            ","普通住宅
                                                                            ",32225
2室1厅,低楼层/共6层,57.82平米,平层/简装,215.0,通惠南路甲1号院,通州,房屋朝向,,"2023年11月29日
                                                                            ","普通住宅
                                                                            ",37185
3室1厅,中楼层/共6层,159.08平米,平层/简装,720.0,瑞都公园世家北区,通州,房屋朝向,配备电梯,"2023年11月18日
                                                                            ","普通住宅
                                                                            ",45261
3室1厅,底层/共5层,75.48平米,平层/精装,330.0,红旗家属院,通州,房屋朝向,,"2023年11月06日
                                                                            ","普通住宅
                                                                            ",43721
2室1厅,高楼层/共22层,90.03平米,平层/精装,295.0,大方居,通州,房屋朝向,配备电梯,"2023年11月03日
                                                                            ","普通住宅
                                                                            ",32767
2室1厅,中楼层/共6层,92.29平米,平层/简装,358.0,映翠居,通州,房屋朝向,,"2023年11月04日
                                                                            ","普通住宅
                                                                            ",38791
1室1厅,底层/共12层,76.6平米,平层/其他,329.0,当代名筑,通州,房屋朝向,配备电梯,"2023年11月02日
                                                                            ","普通住宅
                                                                            ",42951
2室1厅,底层/共10层,64.87平米,平层/精装,175.0,东亚印象台湖,通州,房屋朝向,配备电梯,"2023年11月13日
                                                                            ","普通住宅
                                                                            ",26978
2室1厅,高楼层/共29层,75.47平米,平层/简装,325.0,京贸家园,通州,房屋朝向,配备电梯,"2023年11月01日
                                                                            ","普通住宅
                                                                            ",43064
2室1厅,低楼层/共22层,87.94平米,平层/精装,279.0,大方居,通州,房屋朝向,配备电梯,"2023年11月02日
                                                                            ","普通住宅
                                                                            ",31727
2室1厅,顶层/共6层,67.88平米,平层/精装,239.0,桃花岛,通州,房屋朝向,,"2023年11月01日
                                                                            ","普通住宅
                                                                            ",35210
2室1厅,中楼层/共27层,75.86平米,平层/精装,375.0,华业东方玫瑰A区,通州,房屋朝向,配备电梯,"2023年11月11日
                                                                            ","普通住宅
                                                                            ",49434
1室1厅,中楼层/共11层,65.64平米,平层/简装,249.0,DBC加州小镇,通州,房屋朝向,配备电梯,"2023年11月18日
                                                                            ","普通住宅
                                                                            ",37935
1室1厅,中楼层/共6层,56.58平米,平层/精装,198.0,新海北里,通州,房屋朝向,,"2023年11月02日
                                                                            ","普通住宅
                                                                            ",34995
2室1厅,高楼层/共6层,62.14平米,平层/简装,202.0,探矿家属院,通州,房屋朝向,,"2023年11月16日
                                                                            ","普通住宅
                                                                            ",32508
2室1厅,中楼层/共6层,87.39平米,平层/简装,309.0,中泽雅园,通州,房屋朝向,,"2023年11月02日
                                                                            ","普通住宅
                                                                            ",35359
1室1厅,中楼层/共21层,63.11平米,平层/精装,205.0,东亚瑞晶苑,通州,房屋朝向,配备电梯,"2023年11月01日
                                                                            ","普通住宅
                                                                            ",32483
2室1厅,底层/共6层,61.95平米,平层/精装,245.0,梨园东里,通州,房屋朝向,,"2023年11月04日
                                                                            ","普通住宅
                                                                            ",39549
2室1厅,中楼层/共19层,84.66平米,平层/精装,350.0,时尚街区东区,通州,房屋朝向,配备电梯,"2023年11月01日
                                                                            ","普通住宅
                                                                            ",41342
2室1厅,低楼层/共21层,78.64平米,平层/精装,262.0,东亚瑞晶苑,通州,房屋朝向,配备电梯,"2023年10月30日
                                                                            ","普通住宅
                                                                            ",33317
3室1厅,中楼层/共11层,88.19平米,平层/其他,430.0,润枫领尚,通州,房屋朝向,配备电梯,"2023年10月30日
                                                                            ","普通住宅
                                                                            ",48759
2室1厅,低楼层/共27层,89.7平米,平层/精装,408.0,华业东方玫瑰D区,通州,房屋朝向,配备电梯,"2023年10月29日
                                                                            ","普通住宅
                                                                            ",45485
2室1厅,中楼层/共7层,85.54平米,平层/精装,370.0,西上园四区,通州,房屋朝向,,"2023年10月30日
                                                                            ","普通住宅
                                                                            ",43255
2室1厅,中楼层/共18层,84.43平米,平层/精装,479.0,泰禾拾景园,通州,房屋朝向,配备电梯,"2023年11月02日
                                                                            ","普通住宅
                                                                            ",56734
2室1厅,低楼层/共22层,89.99平米,平层/精装,245.0,大方居,通州,房屋朝向,配备电梯,"2023年11月02日
                                                                            ","普通住宅
                                                                            ",27226
2室1厅,高楼层/共27层,80.2平米,平层/精装,375.0,北人家园,通州,房屋朝向,配备电梯,"2023年10月29日
                                                                            ","普通住宅
                                                                            ",46759
2室1厅,中楼层/共6层,92.24平米,平层/精装,338.0,华馨园,通州,房屋朝向,,"2023年10月28日
                                                                            ","普通住宅
                                                                            ",36644
2室1厅,低楼层/共11层,88.7平米,平层/精装,382.0,运乔嘉园,通州,房屋朝向,配备电梯,"2023年11月01日
                                                                            ","普通住宅
                                                                            ",43067
3室1厅,中楼层/共6层,122.5平米,平层/简装,419.0,云景里,通州,房屋朝向,,"2023年10月29日
                                                                            ","普通住宅
                                                                            ",34205
2室1厅,低楼层/共35层,91.71平米,平层/精装,465.0,京贸国际城,通州,房屋朝向,配备电梯,"2023年10月28日
                                                                            ","普通住宅
                                                                            ",50704
2室1厅,低楼层/共27层,90.01平米,平层/简装,358.0,通景园,通州,房屋朝向,配备电梯,"2023年10月28日
                                                                            ","普通住宅
                                                                            ",39774
2室1厅,低楼层/共10层,76.55平米,平层/简装,308.0,珠江丽景家园,通州,房屋朝向,配备电梯,"2023年10月26日
                                                                            ","普通住宅
                                                                            ",40236
3室2厅,低楼层/共35层,137.24平米,平层/精装,699.0,京贸国际城,通州,房屋朝向,配备电梯,"2023年10月26日
                                                                            ","普通住宅
                                                                            ",50933
2室1厅,低楼层/共14层,90.28平米,平层/精装,445.0,新通国际花园,通州,房屋朝向,配备电梯,"2023年10月26日
                                                                            ","普通住宅
                                                                            ",49292
2室1厅,高楼层/共6层,94平米,平层/简装,265.0,云景西里南区,通州,房屋朝向,,"2023年10月29日
                                                                            ","普通住宅
                                                                            ",28192
2室1厅,中楼层/共20层,76.46平米,平层/简装,237.0,东亚瑞晶苑,通州,房屋朝向,配备电梯,"2023年10月27日
                                                                            ","普通住宅
                                                                            ",30997
3室1厅,低楼层/共18层,89.82平米,平层/精装,345.0,融科香雪兰溪,通州,房屋朝向,配备电梯,"2023年10月26日
                                                                            ","普通住宅
                                                                            ",38411
1室0厅,高楼层/共24层,44.82平米,平层/精装,162.0,苏荷时代,通州,房屋朝向,配备电梯,"2023年10月25日
                                                                            ","普通住宅
                                                                            ",36145
2室1厅,中楼层/共11层,87.64平米,平层/精装,305.0,大方居,通州,房屋朝向,配备电梯,"2023年10月25日
                                                                            ","普通住宅
                                                                            ",34802
2室1厅,低楼层/共18层,107.84平米,平层/精装,385.0,次渠北里一区,通州,房屋朝向,配备电梯,"2023年10月25日
                                                                            ","普通住宅
                                                                            ",35702
3室1厅,低楼层/共6层,110.75平米,平层/简装,415.0,阿尔法社区三期,通州,房屋朝向,,"2023年10月23日
                                                                            ","普通住宅
                                                                            ",37472
2室1厅,底层/共6层,73.98平米,平层/简装,255.0,华龙小区,通州,房屋朝向,,"2023年10月23日
                                                                            ","普通住宅
                                                                            ",34469
2室1厅,顶层/共6层,60.25平米,平层/简装,175.0,杨庄北街4号院,通州,房屋朝向,,"2023年10月22日
                                                                            ","普通住宅
                                                                            ",29046
1室1厅,高楼层/共15层,56.31平米,平层/简装,158.0,富力尚悦居D区,通州,房屋朝向,配备电梯,"2023年11月02日
                                                                            ","普通住宅
                                                                            ",28059
2室1厅,顶层/共5层,57.24平米,平层/简装,199.0,玉桥北里,通州,房屋朝向,,"2023年10月22日
                                                                            ","普通住宅
                                                                            ",34766
3室1厅,中楼层/共6层,71.64平米,平层/简装,256.0,云景西里南区,通州,房屋朝向,,"2023年10月25日
                                                                            ","普通住宅
                                                                            ",35735
3室2厅,中楼层/共18层,144.98平米,平层/简装,680.0,世纪星城三期,通州,房屋朝向,配备电梯,"2023年10月22日
                                                                            ","普通住宅
                                                                            ",46904
2室1厅,中楼层/共6层,68.3平米,平层/精装,286.0,玉桥南里,通州,房屋朝向,,"2023年10月25日
                                                                            ","普通住宅
                                                                            ",41875
1室1厅,低楼层/共27层,40.11平米,平层/精装,185.0,K2清水湾,通州,房屋朝向,配备电梯,"2023年10月20日
                                                                            ","普通住宅
                                                                            ",46124
1室0厅,高楼层/共27层,33.31平米,平层/简装,159.0,华业东方玫瑰A区,通州,房屋朝向,配备电梯,"2023年10月20日
                                                                            ","普通住宅
                                                                            ",47734
2室1厅,中楼层/共15层,89.2平米,平层/精装,319.0,大方居,通州,房屋朝向,配备电梯,"2023年10月19日
                                                                            ","普通住宅
                                                                            ",35763
2室1厅,中楼层/共7层,83.6平米,平层/精装,220.0,神龙辛屯小区,通州,房屋朝向,,"2023年10月19日
                                                                            ","普通住宅
                                                                            ",26316
2室2厅,中楼层/共15层,97.03平米,平层/精装,270.0,珠江逸景,通州,房屋朝向,配备电梯,"2023年12月07日
                                                                            ","普通住宅
                                                                            ",27827
3室2厅,中楼层/共8层,88.12平米,平层/精装,210.0,首开缇香郡,通州,房屋朝向,配备电梯,"2023年10月22日
                                                                            ","普通住宅
                                                                            ",23832
2室1厅,中楼层/共27层,56.21平米,平层/精装,219.0,华远铭悦园,通州,房屋朝向,配备电梯,"2023年10月20日
                                                                            ","普通住宅
                                                                            ",38962
2室1厅,中楼层/共28层,85.88平米,平层/精装,216.0,宏仁家园,通州,房屋朝向,配备电梯,"2023年10月20日
                                                                            ","普通住宅
                                                                            ",25152
2室1厅,高楼层/共11层,86.94平米,平层/精装,318.0,巴克摩界,通州,房屋朝向,配备电梯,"2023年10月23日
                                                                            ","普通住宅
                                                                            ",36577
3室1厅,中楼层/共6层,104.85平米,平层/简装,271.0,四海公寓,通州,房屋朝向,,"2023年10月18日
                                                                            ","普通住宅
                                                                            ",25847
2室1厅,中楼层/共6层,82.49平米,平层/精装,315.0,怡乐北街,通州,房屋朝向,,"2023年10月19日
                                                                            ","普通住宅
                                                                            ",38187
3室1厅,中楼层/共5层,69.2平米,平层/精装,290.0,新城东里,通州,房屋朝向,,"2023年10月21日
                                                                            ","普通住宅
                                                                            ",41908
2室1厅,高楼层/共14层,90.71平米,平层/精装,381.0,DBC加州小镇C区,通州,房屋朝向,配备电梯,"2023年10月24日
                                                                            ","普通住宅
                                                                            ",42002
2室1厅,高楼层/共20层,81.63平米,平层/简装,555.0,百合湾东区,通州,房屋朝向,配备电梯,"2023年10月18日
                                                                            ","普通住宅
                                                                            ",67990
2室2厅,高楼层/共10层,100.19平米,平层/精装,388.0,珠江拉维小镇,通州,房屋朝向,配备电梯,"2023年10月19日
                                                                            ","普通住宅
                                                                            ",38727
2室2厅,高楼层/共24层,89.75平米,平层/精装,425.0,海棠湾一期,通州,房屋朝向,配备电梯,"2023年10月17日
                                                                            ","普通住宅
                                                                            ",47354
3室1厅,高楼层/共26层,142.08平米,平层/精装,880.0,京贸国际城,通州,房屋朝向,配备电梯,"2023年10月17日
                                                                            ","普通住宅
                                                                            ",61937
3室2厅,低楼层/共6层,104.95平米,平层/精装,516.0,格兰晴天,通州,房屋朝向,,"2023年10月19日
                                                                            ","普通住宅
                                                                            ",49167
3室1厅,高楼层/共18层,89.25平米,平层/毛坯,375.0,金地格林格林,通州,房屋朝向,配备电梯,"2023年11月13日
                                                                            ","普通住宅
                                                                            ",42017
1室1厅,低楼层/共16层,53.16平米,平层/精装,188.0,首开国风美仑,通州,房屋朝向,配备电梯,"2023年10月16日
                                                                            ","普通住宅
                                                                            ",35365
3室2厅,高楼层/共6层,124.76平米,平层/简装,425.0,天赐良园东三期A区,通州,房屋朝向,,"2023年11月19日
                                                                            ","普通住宅
                                                                            ",34066
2室1厅,高楼层/共27层,89.79平米,平层/简装,338.0,通景园,通州,房屋朝向,配备电梯,"2023年10月17日
                                                                            ","普通住宅
                                                                            ",37644
2室1厅,中楼层/共32层,107.69平米,平层/精装,435.0,北京ONE,通州,房屋朝向,配备电梯,"2023年10月18日
                                                                            ","普通住宅
                                                                            ",40394
3室1厅,中楼层/共6层,73.26平米,平层/简装,278.0,葛布店北里,通州,房屋朝向,,"2023年10月17日
                                                                            ","普通住宅
                                                                            ",37948
2室1厅,中楼层/共35层,92.37平米,平层/简装,507.0,京贸国际城,通州,房屋朝向,配备电梯,"2023年10月15日
                                                                            ","普通住宅
                                                                            ",54888
3室2厅,中楼层/共6层,142.13平米,平层/精装,660.0,当代名筑,通州,房屋朝向,,"2023年10月14日
                                                                            ","普通住宅
                                                                            ",46437
2室1厅,中楼层/共22层,88.49平米,平层/精装,279.0,大方居,通州,房屋朝向,配备电梯,"2023年10月17日
                                                                            ","普通住宅
                                                                            ",31529
3室2厅,低楼层/共16层,120.25平米,平层/精装,435.0,首开国风美仑,通州,房屋朝向,配备电梯,"2023年10月18日
                                                                            ","普通住宅
                                                                            ",36175
2室1厅,中楼层/共11层,94.22平米,平层/简装,393.0,运乔嘉园,通州,房屋朝向,配备电梯,"2023年10月14日
                                                                            ","普通住宅
                                                                            ",41711
3室2厅,中楼层/共18层,130.14平米,平层/精装,615.0,月季园,通州,房屋朝向,配备电梯,"2023年10月13日
                                                                            ","普通住宅
                                                                            ",47257
2室1厅,低楼层/共6层,67.72平米,平层/精装,235.0,通惠小区,通州,房屋朝向,,"2023年10月15日
                                                                            ","普通住宅
                                                                            ",34702
2室2厅,中楼层/共6层,99.26平米,平层/简装,467.0,BOBO自由城,通州,房屋朝向,,"2023年10月15日
                                                                            ","普通住宅
                                                                            ",47049
3室1厅,低楼层/共6层,95.85平米,平层/简装,388.0,玉桥南里,通州,房屋朝向,,"2023年10月13日
                                                                            ","普通住宅
                                                                            ",40480
1室0厅,低楼层/共22层,49.86平米,平层/精装,152.0,长城国际,通州,房屋朝向,配备电梯,"2023年10月12日
                                                                            ","普通住宅
                                                                            ",30486
3室1厅,高楼层/共21层,92.47平米,平层/精装,333.0,富力惠兰美居,通州,房屋朝向,配备电梯,"2023年10月14日
                                                                            ","普通住宅
                                                                            ",36012
3室1厅,高楼层/共10层,95.56平米,平层/简装,330.0,珠江丽景家园,通州,房屋朝向,配备电梯,"2023年10月13日
                                                                            ","普通住宅
                                                                            ",34534
3室2厅,中楼层/共35层,117.17平米,平层/精装,659.0,京贸国际城,通州,房屋朝向,配备电梯,"2023年10月14日
                                                                            ","普通住宅
                                                                            ",56244
1室1厅,高楼层/共6层,63.59平米,平层/简装,208.0,自然佳境,通州,房屋朝向,,"2023年10月14日
                                                                            ","普通住宅
                                                                            ",32710
3室1厅,低楼层/共27层,91.67平米,平层/精装,455.0,华业东方玫瑰A区,通州,房屋朝向,配备电梯,"2023年10月11日
                                                                            ","普通住宅
                                                                            ",49635
3室1厅,低楼层/共28层,90.71平米,平层/精装,365.0,通瑞嘉苑西区,通州,房屋朝向,配备电梯,"2023年10月11日
                                                                            ","普通住宅
                                                                            ",40239
2室2厅,高楼层/共28层,76.81平米,平层/简装,318.0,通瑞嘉苑西区,通州,房屋朝向,配备电梯,"2023年10月11日
                                                                            ","普通住宅
                                                                            ",41401
2室1厅,中楼层/共6层,70.35平米,平层/简装,230.0,源泉苑,通州,房屋朝向,,"2023年10月24日
                                                                            ","普通住宅
                                                                            ",32694
2室1厅,高楼层/共24层,88.8平米,平层/精装,585.0,富力金禧花园,通州,房屋朝向,配备电梯,"2023年10月15日
                                                                            ","普通住宅
                                                                            ",65879
2室1厅,中楼层/共13层,93.45平米,平层/简装,375.0,新城阳光,通州,房屋朝向,配备电梯,"2023年10月10日
                                                                            ","普通住宅
                                                                            ",40129
1室1厅,中楼层/共18层,61.63平米,平层/简装,248.0,月季园,通州,房屋朝向,配备电梯,"2023年10月10日
                                                                            ","普通住宅
                                                                            ",40241
2室1厅,中楼层/共6层,89.58平米,平层/精装,365.0,阿尔法社区,通州,房屋朝向,,"2023年10月09日
                                                                            ","普通住宅
                                                                            ",40746
3室1厅,高楼层/共25层,94.29平米,平层/精装,449.0,华业东方玫瑰D区,通州,房屋朝向,配备电梯,"2023年10月09日
                                                                            ","普通住宅
                                                                            ",47620
2室1厅,中楼层/共27层,71.56平米,平层/精装,440.0,金融街武夷融御,通州,房屋朝向,配备电梯,"2023年10月12日
                                                                            ","普通住宅
                                                                            ",61487
1室0厅,高楼层/共24层,63.72平米,平层/其他,225.0,京贸中心,通州,房屋朝向,配备电梯,"2023年10月11日
                                                                            ","普通住宅
                                                                            ",35311
2室1厅,低楼层/共28层,85.88平米,平层/简装,229.0,宏仁家园,通州,房屋朝向,配备电梯,"2023年10月12日
                                                                            ","普通住宅
                                                                            ",26666
3室1厅,中楼层/共17层,122.21平米,平层/精装,626.0,新通国际花园,通州,房屋朝向,配备电梯,"2023年10月08日
                                                                            ","普通住宅
                                                                            ",51224
2室1厅,中楼层/共4层,68.95平米,平层/简装,209.0,北机家属院,通州,房屋朝向,,"2023年10月16日
                                                                            ","普通住宅
                                                                            ",30312
2室1厅,中楼层/共28层,79.46平米,平层/简装,329.0,新城嘉园,通州,房屋朝向,配备电梯,"2023年10月13日
                                                                            ","普通住宅
                                                                            ",41405
2室1厅,低楼层/共28层,89.72平米,平层/精装,330.0,东惠家园,通州,房屋朝向,配备电梯,"2023年10月07日
                                                                            ","普通住宅
                                                                            ",36782
2室1厅,底层/共6层,79.62平米,平层/简装,295.0,东营前街,通州,房屋朝向,,"2023年10月08日
                                                                            ","普通住宅
                                                                            ",37051
2室1厅,中楼层/共10层,72.04平米,平层/精装,397.0,京贸国际城,通州,房屋朝向,配备电梯,"2023年10月07日
                                                                            ","普通住宅
                                                                            ",55109
2室1厅,低楼层/共6层,80.44平米,平层/简装,339.0,葛布店东里,通州,房屋朝向,,"2023年10月09日
                                                                            ","普通住宅
                                                                            ",42144
2室1厅,低楼层/共21层,76.57平米,平层/精装,265.0,东亚瑞晶苑,通州,房屋朝向,配备电梯,"2023年10月08日
                                                                            ","普通住宅
                                                                            ",34609
2室1厅,低楼层/共6层,82.21平米,平层/简装,339.0,北苑135号院,通州,房屋朝向,,"2023年10月12日
                                                                            ","普通住宅
                                                                            ",41236
2室1厅,中楼层/共6层,61.61平米,平层/精装,199.0,艺苑东街8号院,通州,房屋朝向,,"2023年10月10日
                                                                            ","普通住宅
                                                                            ",32300
2室1厅,高楼层/共11层,89.77平米,平层/简装,399.0,加华印象街,通州,房屋朝向,配备电梯,"2023年10月07日
                                                                            ","普通住宅
                                                                            ",44447
3室2厅,中楼层/共7层,141.05平米,平层/精装,564.0,翠屏北里西区,通州,房屋朝向,,"2023年10月06日
                                                                            ","普通住宅
                                                                            ",39986
2室1厅,低楼层/共6层,57.15平米,平层/简装,190.0,果园225号旁门,通州,房屋朝向,,"2023年10月14日
                                                                            ","普通住宅
                                                                            ",33246
2室1厅,高楼层/共21层,93.85平米,平层/精装,398.0,新通国际花园,通州,房屋朝向,配备电梯,"2023年10月06日
                                                                            ","普通住宅
                                                                            ",42409
1室1厅,高楼层/共28层,46.29平米,平层/简装,147.0,富力惠兰美居,通州,房屋朝向,配备电梯,"2023年11月02日
                                                                            ","普通住宅
                                                                            ",31757
3室2厅,中楼层/共13层,140.89平米,平层/其他,620.0,时尚街区东区,通州,房屋朝向,配备电梯,"2023年10月07日
                                                                            ","普通住宅
                                                                            ",44006
2室1厅,中楼层/共14层,91.07平米,平层/精装,386.0,DBC加州小镇C区,通州,房屋朝向,配备电梯,"2023年10月15日
                                                                            ","普通住宅
                                                                            ",42385
3室2厅,低楼层/共11层,124.7平米,错层/精装,469.0,DBC加州小镇,通州,房屋朝向,配备电梯,"2023年10月04日
                                                                            ","普通住宅
                                                                            ",37611
2室1厅,高楼层/共15层,91.4平米,平层/简装,350.0,新城阳光,通州,房屋朝向,配备电梯,"2023年10月04日
                                                                            ","普通住宅
                                                                            ",38294
1室1厅,低楼层/共21层,50.5平米,平层/简装,192.0,玉桥东里,通州,房屋朝向,配备电梯,"2023年10月03日
                                                                            ","普通住宅
                                                                            ",38020
