户型,楼层,面积,装修情况,价格,小区,区域,房屋朝向,配置电梯,挂牌时间,房屋用途,单价
2室1厅,中楼层/共6层,57.66平米,平层/精装,199,黑山东街,门头沟,房屋朝向,,"2023年10月28日
                                                                            ","普通住宅
                                                                            ",34513
2室2厅,低楼层/共11层,113.7平米,平层/简装,307,阁外山水,门头沟,房屋朝向,配备电梯,"2023年11月03日
                                                                            ","普通住宅
                                                                            ",27001
2室1厅,顶层/共6层,64.01平米,平层/简装,179,葡东小区,门头沟,房屋朝向,,"2023年10月28日
                                                                            ","普通住宅
                                                                            ",27965
2室1厅,中楼层/共6层,64.66平米,平层/简装,188,峪园小区,门头沟,房屋朝向,,"2023年10月26日
                                                                            ","普通住宅
                                                                            ",29076
3室1厅,顶层/共6层,112.89平米,平层/简装,276,峪园小区,门头沟,房屋朝向,,"2023年10月25日
                                                                            ","普通住宅
                                                                            ",24449
2室1厅,低楼层/共18层,74.96平米,平层/简装,165,惠通新苑,门头沟,房屋朝向,配备电梯,"2023年10月23日
                                                                            ","普通住宅
                                                                            ",22012
2室1厅,底层/共6层,41.99平米,平层/简装,165,门头沟月季园,门头沟,房屋朝向,,"2023年10月20日
                                                                            ","普通住宅
                                                                            ",39296
2室1厅,中楼层/共5层,52.32平米,平层/精装,152,剧场东街,门头沟,房屋朝向,,"2023年10月20日
                                                                            ","普通住宅
                                                                            ",29052
2室2厅,底层/共7层,96.42平米,平层/毛坯,283,德露苑,门头沟,房屋朝向,,"2023年10月15日
                                                                            ","普通住宅
                                                                            ",29351
2室2厅,顶层/共6层,94.54平米,复式/精装,255,龙泉花园,门头沟,房屋朝向,,"2023年10月15日
                                                                            ","普通住宅
                                                                            ",26973
2室1厅,高楼层/共6层,81.52平米,平层/精装,229,龙泉花园,门头沟,房屋朝向,,"2023年10月13日
                                                                            ","普通住宅
                                                                            ",28092
2室1厅,中楼层/共6层,66.35平米,平层/简装,185,新桥路小区,门头沟,房屋朝向,,"2023年10月13日
                                                                            ","普通住宅
                                                                            ",27883
1室1厅,中楼层/共4层,38.06平米,平层/简装,99,城子车站街,门头沟,房屋朝向,,"2023年10月13日
                                                                            ","普通住宅
                                                                            ",26012
2室1厅,底层/共16层,65.13平米,平层/简装,182,大峪南路,门头沟,房屋朝向,配备电梯,"2023年10月14日
                                                                            ","普通住宅
                                                                            ",27945
2室1厅,高楼层/共13层,109.35平米,平层/精装,349,倚山嘉园,门头沟,房屋朝向,配备电梯,"2023年10月13日
                                                                            ","普通住宅
                                                                            ",31916
2室1厅,顶层/共6层,48.46平米,平层/精装,149,桥东街小区,门头沟,房屋朝向,,"2023年10月12日
                                                                            ","普通住宅
                                                                            ",30748
2室1厅,低楼层/共15层,74.09平米,平层/简装,85,王平大街东路17号院,门头沟,房屋朝向,配备电梯,"2023年10月08日
                                                                            ","普通住宅
                                                                            ",11473
3室2厅,中楼层/共8层,123.48平米,平层/精装,595,西山艺境3号院,门头沟,房屋朝向,配备电梯,"2023年10月08日
                                                                            ","普通住宅
                                                                            ",48186
5室3厅,顶层/共3层,247.67平米,复式/精装,1850,泷悦•长安剑桥园,门头沟,房屋朝向,配备电梯,"2023年10月07日
                                                                            ","普通住宅
                                                                            ",74697
4室2厅,中楼层/共18层,166.58平米,复式/精装,666,临镜苑,门头沟,房屋朝向,配备电梯,"2023年10月05日
                                                                            ","普通住宅
                                                                            ",39981
3室1厅,中楼层/共21层,88.83平米,平层/简装,373,梧桐苑知秋园,门头沟,房屋朝向,配备电梯,"2023年10月03日
                                                                            ","普通住宅
                                                                            ",41991
3室1厅,顶层/共6层,115.91平米,复式/简装,320,冯村嘉园一区,门头沟,房屋朝向,,"2023年09月28日
                                                                            ","普通住宅
                                                                            ",27608
2室2厅,高楼层/共6层,77.07平米,平层/简装,204,新桥南大街,门头沟,房屋朝向,,"2023年09月27日
                                                                            ","普通住宅
                                                                            ",26470
2室1厅,中楼层/共6层,65.12平米,平层/简装,194,门头沟月季园,门头沟,房屋朝向,,"2023年09月26日
                                                                            ","普通住宅
                                                                            ",29792
2室1厅,底层/共6层,78.86平米,平层/简装,199,桃园小区,门头沟,房屋朝向,,"2023年09月27日
                                                                            ","普通住宅
                                                                            ",25235
2室1厅,顶层/共27层,84.47平米,平层/简装,300,丽景长安二期,门头沟,房屋朝向,配备电梯,"2023年09月21日
                                                                            ","普通住宅
                                                                            ",35516
2室1厅,中楼层/共6层,90.09平米,平层/简装,228,门头沟月季园,门头沟,房屋朝向,,"2023年09月19日
                                                                            ","普通住宅
                                                                            ",25309
4室2厅,高楼层/共25层,139.5平米,平层/精装,750,万科翡翠长安,门头沟,房屋朝向,配备电梯,"2023年09月10日
                                                                            ","普通住宅
                                                                            ",53764
3室1厅,顶层/共9层,127.12平米,平层/简装,516,润西山苑,门头沟,房屋朝向,配备电梯,"2023年09月09日
                                                                            ","普通住宅
                                                                            ",40592
3室2厅,低楼层/共10层,130.97平米,平层/精装,530,润西山苑,门头沟,房屋朝向,配备电梯,"2023年09月09日
                                                                            ","普通住宅
                                                                            ",40468
5室2厅,顶层/共9层,92.6平米,复式/简装,529,阳光绿苑,门头沟,房屋朝向,配备电梯,"2023年09月08日
                                                                            ","普通住宅
                                                                            ",57128
2室1厅,中楼层/共4层,125.95平米,平层/简装,199,潭墅苑,门头沟,房屋朝向,,"2023年09月08日
                                                                            ","普通住宅
                                                                            ",15800
2室1厅,顶层/共18层,88.38平米,平层/精装,288,永升嘉园,门头沟,房屋朝向,配备电梯,"2023年09月08日
                                                                            ","普通住宅
                                                                            ",32587
2室1厅,高楼层/共19层,63.61平米,平层/简装,196,惠民家园二区,门头沟,房屋朝向,配备电梯,"2023年09月07日
                                                                            ","普通住宅
                                                                            ",30813
2室1厅,高楼层/共11层,75.43平米,平层/精装,270,惠民家园二区,门头沟,房屋朝向,配备电梯,"2023年09月07日
                                                                            ","普通住宅
                                                                            ",35795
2室1厅,顶层/共6层,67.96平米,平层/精装,190,惠民家园一区,门头沟,房屋朝向,,"2023年09月03日
                                                                            ","普通住宅
                                                                            ",27958
2室1厅,中楼层/共26层,88.79平米,平层/简装,355,丽景长安,门头沟,房屋朝向,配备电梯,"2023年09月02日
                                                                            ","普通住宅
                                                                            ",39982
2室1厅,顶层/共6层,57.37平米,平层/简装,138,滨河楼小区,门头沟,房屋朝向,,"2023年08月31日
                                                                            ","普通住宅
                                                                            ",24055
2室1厅,中楼层/共6层,64.77平米,平层/精装,181,新桥南大街,门头沟,房屋朝向,,"2023年08月30日
                                                                            ","普通住宅
                                                                            ",27946
3室1厅,底层/共6层,51.16平米,平层/毛坯,180,坡头西街,门头沟,房屋朝向,,"2023年08月26日
                                                                            ","普通住宅
                                                                            ",35184
2室2厅,中楼层/共6层,86.21平米,平层/精装,242,葡东南区,门头沟,房屋朝向,,"2023年08月23日
                                                                            ","普通住宅
                                                                            ",28071
4室2厅,中楼层/共5层,226.43平米,复式/毛坯,850,西山艺境华墅,门头沟,房屋朝向,配备电梯,"2023年08月19日
                                                                            ","普通住宅
                                                                            ",37540
2室1厅,顶层/共6层,82.53平米,平层/精装,216,永兴小区,门头沟,房屋朝向,,"2023年07月23日
                                                                            ","普通住宅
                                                                            ",26173
2室1厅,低楼层/共15层,74.09平米,平层/简装,85,王平大街东路17号院,门头沟,房屋朝向,配备电梯,"2023年07月15日
                                                                            ","普通住宅
                                                                            ",11473
3室2厅,底层/共10层,87.81平米,平层/精装,460,合景·领汇长安,门头沟,房屋朝向,配备电梯,"2023年07月09日
                                                                            ","普通住宅
                                                                            ",52386
2室1厅,顶层/共5层,51.94平米,平层/精装,109,三家店西宁路,门头沟,房屋朝向,,"2023年06月09日
                                                                            ","普通住宅
                                                                            ",20986
2室1厅,高楼层/共9层,69.97平米,平层/简装,218,惠民家园二区,门头沟,房屋朝向,配备电梯,"2023年06月08日
                                                                            ","普通住宅
                                                                            ",31157
3室1厅,中楼层/共27层,89.49平米,平层/简装,405,梧桐苑栖凤园,门头沟,房屋朝向,配备电梯,"2023年06月06日
                                                                            ","普通住宅
                                                                            ",45257
3室1厅,底层/共7层,99.53平米,平层/精装,287,阁外山水,门头沟,房屋朝向,,"2023年05月31日
                                                                            ","普通住宅
                                                                            ",28836
4室1厅,中楼层/共17层,137.68平米,平层/精装,798,绿城西山燕庐,门头沟,房屋朝向,配备电梯,"2023年04月21日
                                                                            ","普通住宅
                                                                            ",57961
2室1厅,中楼层/共6层,57.4平米,平层/精装,165,新桥路小区,门头沟,房屋朝向,,"2023年03月10日
                                                                            ","普通住宅
                                                                            ",28746
3室1厅,中楼层/共26层,118.35平米,平层/精装,655,电建金地华宸,门头沟,房屋朝向,配备电梯,"2023年03月01日
                                                                            ","普通住宅
                                                                            ",55345
2室1厅,中楼层/共17层,41.46平米,复式/精装,75,中昂时代广场,门头沟,房屋朝向,配备电梯,"2023年12月27日
                                                                            ","商业办公类
                                                                            ",18090
1室0厅,高楼层/共25层,51.1平米,平层/简装,69,熙旺中心,门头沟,房屋朝向,配备电梯,"2023年12月25日
                                                                            ","商业办公类
                                                                            ",13503
2室1厅,中楼层/共19层,49.49平米,复式/精装,93,中昂时代广场,门头沟,房屋朝向,配备电梯,"2023年11月24日
                                                                            ","商业办公类
                                                                            ",18792
2室1厅,低楼层/共18层,57.83平米,复式/精装,129,远洋新天地,门头沟,房屋朝向,配备电梯,"2023年12月01日
                                                                            ","商业办公类
                                                                            ",22307
1室1厅,顶层/共26层,46.3平米,平层/精装,71,熙旺中心,门头沟,房屋朝向,配备电梯,"2023年11月09日
                                                                            ","商业办公类
                                                                            ",15335
2室1厅,顶层/共17层,42.63平米,复式/简装,105,西长安壹号,门头沟,房屋朝向,配备电梯,"2023年10月20日
                                                                            ","商业办公类
                                                                            ",24631
2室1厅,高楼层/共10层,42.88平米,复式/精装,118,西长安壹号,门头沟,房屋朝向,配备电梯,"2023年10月11日
                                                                            ","商业办公类
                                                                            ",27519
2室1厅,高楼层/共17层,41.57平米,复式/简装,79,中昂时代广场,门头沟,房屋朝向,配备电梯,"2023年10月21日
                                                                            ","商业办公类
                                                                            ",19005
1室0厅,中楼层/共26层,44.37平米,暂无数据/简装,84,中国铁建梧桐汇,门头沟,房屋朝向,配备电梯,"2023年09月22日
                                                                            ","商业办公类
                                                                            ",18932
2室2厅,高楼层/共11层,60.49平米,复式/精装,155,远洋新天地,门头沟,房屋朝向,配备电梯,"2023年08月04日
                                                                            ","商业办公类
                                                                            ",25625
2室1厅,高楼层/共20层,42.65平米,复式/精装,110,西长安壹号,门头沟,房屋朝向,配备电梯,"2023年07月14日
                                                                            ","商业办公类
                                                                            ",25792
1室1厅,中楼层/共18层,42.84平米,复式/精装,106,远洋新天地,门头沟,房屋朝向,配备电梯,"2023年07月09日
                                                                            ","商业办公类
                                                                            ",24744
2室1厅,中楼层/共12层,61.81平米,复式/精装,160,西长安壹号,门头沟,房屋朝向,配备电梯,"2023年07月08日
                                                                            ","商业办公类
                                                                            ",25886
2室1厅,低楼层/共17层,62.5平米,复式/精装,135,西长安壹号,门头沟,房屋朝向,配备电梯,"2023年08月31日
                                                                            ","商业办公类
                                                                            ",21600
2室1厅,中楼层/共12层,61.81平米,复式/简装,158,西长安壹号,门头沟,房屋朝向,配备电梯,"2023年03月27日
                                                                            ","商业办公类
                                                                            ",25563
3室2厅,高楼层/共16层,118.75平米,平层/其他,479,皓月园,门头沟,房屋朝向,配备电梯,"2023年12月30日
                                                                            ","普通住宅
                                                                            ",40337
2室1厅,底层/共6层,68.64平米,平层/简装,236,葡东小区,门头沟,房屋朝向,,"2023年12月31日
                                                                            ","普通住宅
                                                                            ",34383
2室1厅,低楼层/共18层,77.13平米,平层/精装,179,惠通新苑,门头沟,房屋朝向,配备电梯,"2023年12月29日
                                                                            ","普通住宅
                                                                            ",23208
2室1厅,高楼层/共27层,91.48平米,平层/简装,360,中铁西城,门头沟,房屋朝向,配备电梯,"2023年12月28日
                                                                            ","普通住宅
                                                                            ",39353
2室1厅,低楼层/共14层,77.64平米,平层/简装,185,惠通新苑,门头沟,房屋朝向,配备电梯,"2023年12月29日
                                                                            ","普通住宅
                                                                            ",23828
2室1厅,中楼层/共18层,89.83平米,平层/精装,365,中铁西城,门头沟,房屋朝向,,"2023年12月28日
                                                                            ","普通住宅
                                                                            ",40633
4室2厅,高楼层/共15层,219.37平米,平层/毛坯,1380,西山御园,门头沟,房屋朝向,,"2023年12月27日
                                                                            ","普通住宅
                                                                            ",62908
4室2厅,低楼层/共24层,191.24平米,平层/精装,899,华远裘马四季,门头沟,房屋朝向,配备电梯,"2023年12月26日
                                                                            ","普通住宅
                                                                            ",47009
1室1厅,中楼层/共21层,54.19平米,平层/其他,249,西悦嘉园,门头沟,房屋朝向,配备电梯,"2023年12月28日
                                                                            ","普通住宅
                                                                            ",45950
1室0厅,中楼层/共14层,46.38平米,平层/简装,178,皓月园,门头沟,房屋朝向,配备电梯,"2023年12月26日
                                                                            ","普通住宅
                                                                            ",38379
2室2厅,高楼层/共6层,101.76平米,平层/简装,388,绿岛家园,门头沟,房屋朝向,,"2023年12月25日
                                                                            ","普通住宅
                                                                            ",38129
2室1厅,中楼层/共18层,89.14平米,平层/简装,370,中铁西城,门头沟,房屋朝向,,"2023年12月25日
                                                                            ","普通住宅
                                                                            ",41508
3室2厅,中楼层/共24层,89.04平米,平层/其他,500,中骏天峰,门头沟,房屋朝向,,"2023年12月28日
                                                                            ","普通住宅
                                                                            ",56155
2室1厅,低楼层/共26层,105.24平米,平层/精装,450,西悦嘉园,门头沟,房屋朝向,配备电梯,"2023年12月25日
                                                                            ","普通住宅
                                                                            ",42760
2室1厅,高楼层/共16层,89.15平米,平层/简装,330,霁月园,门头沟,房屋朝向,配备电梯,"2023年12月27日
                                                                            ","普通住宅
                                                                            ",37017
2室1厅,高楼层/共6层,75.24平米,平层/精装,230,城子西街1号院,门头沟,房屋朝向,,"2023年12月25日
                                                                            ","普通住宅
                                                                            ",30569
2室1厅,低楼层/共14层,79.74平米,平层/简装,195,惠通新苑,门头沟,房屋朝向,配备电梯,"2023年12月25日
                                                                            ","普通住宅
                                                                            ",24455
4室2厅,高楼层/共21层,117.74平米,平层/精装,738,中骏西山天璟,门头沟,房屋朝向,配备电梯,"2023年12月24日
                                                                            ","普通住宅
                                                                            ",62681
2室1厅,高楼层/共6层,63.5平米,平层/精装,183,峪园小区,门头沟,房屋朝向,,"2023年12月24日
                                                                            ","普通住宅
                                                                            ",28819
2室1厅,顶层/共18层,75.3平米,平层/简装,318,临镜苑,门头沟,房屋朝向,配备电梯,"2023年12月28日
                                                                            ","普通住宅
                                                                            ",42232
2室1厅,低楼层/共27层,87平米,平层/精装,345,丽景长安二期,门头沟,房屋朝向,配备电梯,"2023年12月24日
                                                                            ","普通住宅
                                                                            ",39656
2室1厅,底层/共6层,89.02平米,平层/简装,290,滨河路87号院,门头沟,房屋朝向,,"2023年12月29日
                                                                            ","普通住宅
                                                                            ",32577
2室1厅,低楼层/共6层,61.2平米,平层/简装,219,永新小区,门头沟,房屋朝向,,"2023年12月28日
                                                                            ","普通住宅
                                                                            ",35785
2室1厅,顶层/共5层,53.78平米,平层/简装,170,双峪路小区,门头沟,房屋朝向,,"2023年12月23日
                                                                            ","普通住宅
                                                                            ",31611
2室1厅,顶层/共6层,78.41平米,平层/简装,220,永兴小区,门头沟,房屋朝向,,"2023年12月23日
                                                                            ","普通住宅
                                                                            ",28058
2室1厅,底层/共5层,49.42平米,平层/其他,158,向阳楼,门头沟,房屋朝向,,"2023年12月23日
                                                                            ","普通住宅
                                                                            ",31971
2室1厅,高楼层/共6层,84.7平米,平层/其他,225,七棵树东大街120号院,门头沟,房屋朝向,,"2023年12月22日
                                                                            ","普通住宅
                                                                            ",26565
4室1厅,高楼层/共26层,174.56平米,平层/精装,1080,泷悦长安伊顿园,门头沟,房屋朝向,配备电梯,"2023年12月25日
                                                                            ","普通住宅
                                                                            ",61870
3室1厅,中楼层/共5层,57.29平米,平层/简装,205,向阳楼,门头沟,房屋朝向,,"2023年12月22日
                                                                            ","普通住宅
                                                                            ",35783
2室1厅,顶层/共6层,68.08平米,平层/精装,188,惠民家园一区,门头沟,房屋朝向,,"2023年12月21日
                                                                            ","普通住宅
                                                                            ",27615
2室1厅,顶层/共6层,67.6平米,平层/精装,189,葡东小区,门头沟,房屋朝向,,"2023年12月21日
                                                                            ","普通住宅
                                                                            ",27959
2室1厅,低楼层/共6层,56.79平米,平层/其他,159,城子西街,门头沟,房屋朝向,,"2023年12月20日
                                                                            ","普通住宅
                                                                            ",27998
2室1厅,中楼层/共5层,55.26平米,平层/简装,180,桥东街小区,门头沟,房屋朝向,,"2023年12月19日
                                                                            ","普通住宅
                                                                            ",32574
4室2厅,中楼层/共26层,113.07平米,平层/精装,650,中骏西山天璟,门头沟,房屋朝向,配备电梯,"2023年12月19日
                                                                            ","普通住宅
                                                                            ",57487
4室2厅,顶层/共24层,154.82平米,平层/精装,718,丽景长安二期,门头沟,房屋朝向,配备电梯,"2023年12月24日
                                                                            ","普通住宅
                                                                            ",46377
2室1厅,顶层/共6层,70.12平米,平层/其他,220,滨河路3号,门头沟,房屋朝向,,"2023年12月21日
                                                                            ","普通住宅
                                                                            ",31375
1室1厅,顶层/共4层,38.06平米,平层/简装,120,城子车站街,门头沟,房屋朝向,,"2023年12月20日
                                                                            ","普通住宅
                                                                            ",31530
3室2厅,高楼层/共18层,118.42平米,平层/精装,610,北京城建·龙樾西山,门头沟,房屋朝向,配备电梯,"2023年12月18日
                                                                            ","普通住宅
                                                                            ",51512
2室1厅,高楼层/共14层,79.1平米,平层/精装,198,惠通新苑,门头沟,房屋朝向,配备电梯,"2023年12月18日
                                                                            ","普通住宅
                                                                            ",25032
3室2厅,低楼层/共27层,139.98平米,平层/精装,755,泷悦长安牛津园,门头沟,房屋朝向,配备电梯,"2023年12月30日
                                                                            ","普通住宅
                                                                            ",53937
2室1厅,顶层/共6层,75.06平米,平层/简装,230,桃园小区,门头沟,房屋朝向,,"2023年12月18日
                                                                            ","普通住宅
                                                                            ",30643
2室1厅,中楼层/共14层,99.52平米,平层/简装,385,含晖苑,门头沟,房屋朝向,配备电梯,"2023年12月16日
                                                                            ","普通住宅
                                                                            ",38686
2室1厅,顶层/共5层,48.46平米,平层/精装,139,桥东街小区,门头沟,房屋朝向,,"2023年12月16日
                                                                            ","普通住宅
                                                                            ",28684
2室1厅,低楼层/共6层,61.96平米,平层/简装,179,城子二斜井,门头沟,房屋朝向,,"2023年12月17日
                                                                            ","普通住宅
                                                                            ",28890
2室1厅,中楼层/共28层,88.91平米,平层/其他,336,和苑,门头沟,房屋朝向,配备电梯,"2023年12月16日
                                                                            ","普通住宅
                                                                            ",37792
2室1厅,顶层/共6层,56.22平米,平层/精装,210,惠民家园一区,门头沟,房屋朝向,,"2023年12月16日
                                                                            ","普通住宅
                                                                            ",37354
2室1厅,中楼层/共6层,66.75平米,平层/精装,220,新桥路小区,门头沟,房屋朝向,,"2023年12月15日
                                                                            ","普通住宅
                                                                            ",32959
2室1厅,顶层/共6层,85.53平米,平层/简装,249,龙泉花园,门头沟,房屋朝向,,"2023年12月14日
                                                                            ","普通住宅
                                                                            ",29113
2室1厅,中楼层/共26层,91.86平米,平层/精装,380,丽景长安,门头沟,房屋朝向,配备电梯,"2023年12月13日
                                                                            ","普通住宅
                                                                            ",41368
2室1厅,中楼层/共6层,89.16平米,平层/简装,254,惠泽家园,门头沟,房屋朝向,,"2023年12月10日
                                                                            ","普通住宅
                                                                            ",28489
1室1厅,高楼层/共24层,84.98平米,平层/精装,268,新桥家园,门头沟,房屋朝向,配备电梯,"2023年12月09日
                                                                            ","普通住宅
                                                                            ",31537
1室1厅,顶层/共9层,53.43平米,平层/精装,176,惠民家园二区,门头沟,房屋朝向,配备电梯,"2023年12月09日
                                                                            ","普通住宅
                                                                            ",32941
3室2厅,中楼层/共6层,124.63平米,平层/简装,398,承泽苑,门头沟,房屋朝向,,"2023年12月07日
                                                                            ","普通住宅
                                                                            ",31935
2室1厅,高楼层/共25层,87.75平米,平层/精装,383,门头沟京汉铂寓,门头沟,房屋朝向,配备电梯,"2023年12月10日
                                                                            ","普通住宅
                                                                            ",43647
1室1厅,中楼层/共6层,41.72平米,平层/简装,116,城子二斜井,门头沟,房屋朝向,,"2023年12月07日
                                                                            ","普通住宅
                                                                            ",27805
3室1厅,中楼层/共14层,133.14平米,平层/简装,430,永兴嘉园,门头沟,房屋朝向,配备电梯,"2023年12月07日
                                                                            ","普通住宅
                                                                            ",32297
2室1厅,顶层/共6层,64.13平米,平层/简装,198,峪园小区,门头沟,房屋朝向,,"2023年12月07日
                                                                            ","普通住宅
                                                                            ",30875
3室2厅,中楼层/共6层,121.25平米,平层/其他,595,西山艺境2号院,门头沟,房屋朝向,配备电梯,"2023年12月28日
                                                                            ","普通住宅
                                                                            ",49073
2室1厅,顶层/共5层,52.32平米,平层/精装,138,剧场东街,门头沟,房屋朝向,,"2023年12月15日
                                                                            ","普通住宅
                                                                            ",26377
2室1厅,高楼层/共12层,89.32平米,平层/精装,329,绿岛水岸,门头沟,房屋朝向,配备电梯,"2023年12月06日
                                                                            ","普通住宅
                                                                            ",36834
2室1厅,低楼层/共28层,82平米,平层/精装,320,华远西山雅园,门头沟,房屋朝向,配备电梯,"2023年12月06日
                                                                            ","普通住宅
                                                                            ",39025
2室1厅,中楼层/共24层,83.96平米,平层/简装,357,梧桐苑栖凤园,门头沟,房屋朝向,配备电梯,"2023年12月04日
                                                                            ","普通住宅
                                                                            ",42521
2室1厅,顶层/共6层,82.53平米,平层/简装,204,桃园小区,门头沟,房屋朝向,,"2023年12月03日
                                                                            ","普通住宅
                                                                            ",24719
3室1厅,中楼层/共7层,111.21平米,平层/其他,378,德露苑,门头沟,房屋朝向,,"2023年12月09日
                                                                            ","普通住宅
                                                                            ",33990
4室2厅,低楼层/共24层,138.1平米,平层/精装,820,绿城西山燕庐,门头沟,房屋朝向,配备电梯,"2023年12月03日
                                                                            ","普通住宅
                                                                            ",59378
3室1厅,高楼层/共27层,89.96平米,平层/精装,372,梧桐苑栖凤园,门头沟,房屋朝向,配备电梯,"2023年12月03日
                                                                            ","普通住宅
                                                                            ",41352
2室1厅,顶层/共6层,82.53平米,平层/简装,218,永兴小区,门头沟,房屋朝向,,"2023年12月03日
                                                                            ","普通住宅
                                                                            ",26415
2室1厅,中楼层/共7层,90.49平米,平层/简装,259,阁外山水,门头沟,房屋朝向,,"2023年12月02日
                                                                            ","普通住宅
                                                                            ",28622
2室1厅,高楼层/共27层,88.93平米,平层/简装,366,丽景长安二期,门头沟,房屋朝向,配备电梯,"2023年12月03日
                                                                            ","普通住宅
                                                                            ",41156
3室1厅,低楼层/共24层,119.9平米,平层/精装,545,梧桐苑栖凤园,门头沟,房屋朝向,配备电梯,"2023年12月03日
                                                                            ","普通住宅
                                                                            ",45455
2室1厅,底层/共6层,56.99平米,平层/简装,220,门头沟月季园,门头沟,房屋朝向,,"2023年12月01日
                                                                            ","普通住宅
                                                                            ",38604
2室1厅,低楼层/共18层,65.55平米,平层/精装,238,永升嘉园,门头沟,房屋朝向,配备电梯,"2023年11月30日
                                                                            ","普通住宅
                                                                            ",36309
1室1厅,顶层/共5层,43.04平米,平层/精装,139,向阳楼,门头沟,房屋朝向,,"2023年11月29日
                                                                            ","普通住宅
                                                                            ",32296
2室1厅,中楼层/共5层,53.49平米,平层/简装,139,七棵树西大街,门头沟,房屋朝向,,"2023年11月29日
                                                                            ","普通住宅
                                                                            ",25987
2室1厅,中楼层/共6层,79.77平米,平层/简装,297,冯村信园小区,门头沟,房屋朝向,,"2023年11月30日
                                                                            ","普通住宅
                                                                            ",37233
3室1厅,中楼层/共26层,88.82平米,平层/其他,534,中骏天峰,门头沟,房屋朝向,,"2023年12月14日
                                                                            ","普通住宅
                                                                            ",60122
2室1厅,顶层/共6层,48.54平米,平层/精装,142,龙泉花园,门头沟,房屋朝向,,"2023年11月30日
                                                                            ","普通住宅
                                                                            ",29255
2室1厅,顶层/共6层,49.06平米,平层/简装,180,新桥路小区,门头沟,房屋朝向,,"2023年12月02日
                                                                            ","普通住宅
                                                                            ",36690
4室2厅,高楼层/共6层,167.98平米,平层/简装,660,西山艺境8号院,门头沟,房屋朝向,,"2023年11月27日
                                                                            ","普通住宅
                                                                            ",39291
2室1厅,中楼层/共18层,81.36平米,平层/精装,325,永升嘉园,门头沟,房屋朝向,配备电梯,"2023年11月27日
                                                                            ","普通住宅
                                                                            ",39946
2室1厅,底层/共6层,76.01平米,平层/其他,265,新桥大街56号院,门头沟,房屋朝向,,"2023年11月27日
                                                                            ","普通住宅
                                                                            ",34864
2室1厅,高楼层/共6层,64.35平米,平层/简装,193,龙泉花园,门头沟,房屋朝向,,"2023年11月28日
                                                                            ","普通住宅
                                                                            ",29993
3室2厅,高楼层/共23层,89.68平米,平层/精装,378,梧桐苑清露园,门头沟,房屋朝向,配备电梯,"2023年11月29日
                                                                            ","普通住宅
                                                                            ",42150
2室1厅,中楼层/共21层,93.45平米,平层/精装,390,金泰丽湾悦栖山,门头沟,房屋朝向,配备电梯,"2023年12月01日
                                                                            ","普通住宅
                                                                            ",41734
2室1厅,底层/共27层,87平米,平层/其他,320,丽景长安二期,门头沟,房屋朝向,配备电梯,"2023年11月27日
                                                                            ","普通住宅
                                                                            ",36782
4室2厅,中楼层/共17层,168.6平米,平层/精装,1100,绿城西山燕庐,门头沟,房屋朝向,配备电梯,"2023年11月26日
                                                                            ","普通住宅
                                                                            ",65244
2室1厅,中楼层/共5层,50.41平米,平层/精装,160,双峪路小区,门头沟,房屋朝向,,"2023年11月26日
                                                                            ","普通住宅
                                                                            ",31740
4室1厅,低楼层/共26层,116.77平米,平层/精装,598,中骏西山天璟,门头沟,房屋朝向,,"2023年11月27日
                                                                            ","普通住宅
                                                                            ",51212
3室2厅,高楼层/共26层,140.16平米,平层/精装,810,绿城西山燕庐,门头沟,房屋朝向,配备电梯,"2023年11月26日
                                                                            ","普通住宅
                                                                            ",57792
2室1厅,高楼层/共14层,82.09平米,平层/精装,335,永兴嘉园,门头沟,房屋朝向,配备电梯,"2023年11月25日
                                                                            ","普通住宅
                                                                            ",40809
3室2厅,中楼层/共25层,168.42平米,平层/精装,930,万科翡翠长安,门头沟,房屋朝向,配备电梯,"2023年11月25日
                                                                            ","普通住宅
                                                                            ",55220
3室1厅,高楼层/共21层,106.81平米,平层/其他,479,西悦嘉园,门头沟,房屋朝向,配备电梯,"2023年11月24日
                                                                            ","普通住宅
                                                                            ",44846
2室1厅,中楼层/共6层,87.72平米,平层/简装,236,新桥大街61号院,门头沟,房屋朝向,,"2023年11月24日
                                                                            ","普通住宅
                                                                            ",26904
2室1厅,低楼层/共26层,105.76平米,平层/精装,449,西悦嘉园,门头沟,房屋朝向,配备电梯,"2023年11月25日
                                                                            ","普通住宅
                                                                            ",42455
3室2厅,低楼层/共26层,113.91平米,平层/精装,648,电建金地华宸,门头沟,房屋朝向,配备电梯,"2023年11月23日
                                                                            ","普通住宅
                                                                            ",56888
2室1厅,顶层/共6层,92.79平米,平层/精装,249,峪园小区,门头沟,房屋朝向,,"2023年11月26日
                                                                            ","普通住宅
                                                                            ",26835
2室1厅,高楼层/共26层,105.32平米,平层/精装,478,西悦嘉园,门头沟,房屋朝向,配备电梯,"2023年11月24日
                                                                            ","普通住宅
                                                                            ",45386
2室1厅,中楼层/共18层,83.7平米,平层/精装,316,永升嘉园,门头沟,房屋朝向,配备电梯,"2023年11月24日
                                                                            ","普通住宅
                                                                            ",37754
2室1厅,顶层/共18层,65.54平米,平层/精装,248,永升嘉园,门头沟,房屋朝向,配备电梯,"2023年11月21日
                                                                            ","普通住宅
                                                                            ",37840
