户型,楼层,面积,装修情况,价格,小区,区域,配置电梯,挂牌时间,房屋用途,单价
2室1厅,低楼层/共18层,73.98,平层/简装,259.0,和安嘉园,朝阳,配备电梯,2023年12月10日,普通住宅,35010
2室1厅,低楼层/共11层,76.24,平层/精装,800.0,CBD总部公寓二期,朝阳,配备电梯,2023年12月11日,普通住宅,104932
3室1厅,低楼层/共28层,91.41,平层/简装,368.0,金隅丽景园,朝阳,配备电梯,2023年12月20日,普通住宅,40259
1室1厅,低楼层/共26层,52.09,平层/精装,215.0,首开畅心园,朝阳,配备电梯,2023年12月21日,普通住宅,41275
1室1厅,高楼层/共28层,51.85,平层/精装,253.0,将府锦苑,朝阳,配备电梯,2023年12月10日,普通住宅,48795
3室2厅,中楼层/共17层,165.17,平层/精装,930.0,万象新天天际高尔夫,朝阳,配备电梯,2023年12月10日,普通住宅,56306
2室1厅,顶层/共6层,87.36,平层/简装,369.0,双惠小区,朝阳,无,2023年12月10日,普通住宅,42240
2室1厅,低楼层/共30层,105.66,平层/精装,789.0,阳光100,朝阳,配备电梯,2023年12月11日,普通住宅,74674
2室1厅,低楼层/共24层,64.83,平层/精装,281.0,华瀚福园D区,朝阳,配备电梯,2023年12月10日,普通住宅,43345
3室1厅,低楼层/共17层,80.26,平层/简装,428.0,农光南里,朝阳,配备电梯,2023年12月15日,普通住宅,53327
2室1厅,高楼层/共6层,56.33,平层/精装,450.0,惠新里小区,朝阳,无,2023年12月09日,普通住宅,79887
2室1厅,低楼层/共6层,57.28,平层/简装,290.0,双龙南里,朝阳,无,2023年12月09日,普通住宅,50629
2室1厅,高楼层/共26层,91.87,平层/精装,600.0,望京新城,朝阳,配备电梯,2023年12月10日,普通住宅,65310
2室1厅,中楼层/共5层,45.56,平层/精装,417.0,和平街十四区,朝阳,无,2023年12月11日,普通住宅,91528
2室1厅,高楼层/共26层,90.69,平层/精装,529.0,北京新天地四期,朝阳,配备电梯,2023年12月11日,普通住宅,58331
3室1厅,中楼层/共25层,85.49,平层/简装,600.0,安慧里二区,朝阳,配备电梯,2023年12月13日,普通住宅,70184
2室1厅,高楼层/共21层,96.3,平层/精装,585.0,世纪东方城,朝阳,配备电梯,2023年12月24日,普通住宅,60748
1室1厅,中楼层/共6层,45.98,平层/简装,218.0,松榆里,朝阳,无,2023年12月09日,普通住宅,47412
2室1厅,中楼层/共21层,84.62,平层/精装,436.0,金隅景和园六区,朝阳,配备电梯,2023年12月11日,普通住宅,51525
1室1厅,高楼层/共6层,39.35,平层/简装,385.0,芍药居甲2号院,朝阳,无,2023年12月15日,普通住宅,97840
2室2厅,中楼层/共10层,92,平层/精装,868.0,金泰先锋北区,朝阳,配备电梯,2023年12月09日,普通住宅,94348
3室2厅,高楼层/共26层,121.89,平层/精装,1400.0,富力城A区,朝阳,配备电梯,2023年12月10日,普通住宅,114858
2室1厅,高楼层/共6层,59.68,平层/简装,338.0,松榆西里,朝阳,无,2023年12月09日,普通住宅,56636
2室1厅,低楼层/共22层,89.94,平层/精装,1300.0,太阳公元南区,朝阳,配备电梯,2023年12月08日,普通住宅,144541
2室1厅,中楼层/共6层,56.95,平层/精装,568.0,慧忠里B区,朝阳,无,2023年12月21日,普通住宅,99737
2室2厅,中楼层/共9层,97.51,平层/精装,460.0,万科青青家园,朝阳,配备电梯,2023年12月08日,普通住宅,47175
2室1厅,中楼层/共26层,80.44,平层/简装,311.0,弘善家园,朝阳,配备电梯,2023年12月08日,普通住宅,38663
3室1厅,低楼层/共15层,89.64,平层/简装,406.0,远洋一方润园6号院,朝阳,配备电梯,2023年12月18日,普通住宅,45293
3室2厅,中楼层/共12层,180.75,平层/其他,1580.0,润枫水尚东区,朝阳,配备电梯,2023年12月09日,普通住宅,87414
2室1厅,底层/共5层,56,平层/简装,395.0,新源里东,朝阳,无,2023年12月09日,普通住宅,70536
2室1厅,高楼层/共14层,60,平层/简装,374.0,安华里社区,朝阳,配备电梯,2023年12月08日,普通住宅,62334
3室1厅,中楼层/共6层,71.02,平层/精装,376.0,松榆东里,朝阳,无,2023年12月08日,普通住宅,52943
3室1厅,中楼层/共4层,116.13,平层/简装,700.0,磨房南里,朝阳,无,2023年12月10日,普通住宅,60278
2室1厅,高楼层/共22层,89.83,平层/精装,377.0,双合家园,朝阳,配备电梯,2023年12月08日,普通住宅,41969
3室1厅,中楼层/共16层,70.72,平层/简装,359.0,华威西里,朝阳,配备电梯,2023年12月09日,普通住宅,50764
3室2厅,高楼层/共23层,158.23,平层/简装,1130.0,华盛乐章,朝阳,配备电梯,2023年12月08日,普通住宅,71416
2室1厅,底层/共5层,43.91,平层/精装,249.0,武圣西里,朝阳,无,2023年12月10日,普通住宅,56707
2室2厅,低楼层/共22层,90.58,平层/简装,356.0,翠成馨园E区,朝阳,配备电梯,2023年12月07日,普通住宅,39303
1室1厅,中楼层/共6层,50.78,平层/简装,245.0,华威西里,朝阳,无,2023年12月08日,普通住宅,48248
2室1厅,中楼层/共6层,67.68,平层/精装,265.0,定福庄南里3号院,朝阳,无,2023年12月10日,普通住宅,39155
3室1厅,中楼层/共12层,132.73,平层/简装,1080.0,力鸿花园,朝阳,配备电梯,2023年12月08日,普通住宅,81369
2室1厅,高楼层/共17层,84.57,平层/精装,558.0,美立方,朝阳,配备电梯,2023年12月07日,普通住宅,65981
2室1厅,中楼层/共6层,75.14,平层/简装,326.0,双柳巷,朝阳,无,2023年12月07日,普通住宅,43386
2室1厅,高楼层/共28层,74.97,平层/简装,398.0,将府锦苑,朝阳,配备电梯,2023年12月07日,普通住宅,53088
2室1厅,顶层/共6层,59.68,平层/简装,225.0,妇联小区,朝阳,无,2023年12月07日,普通住宅,37702
2室1厅,低楼层/共6层,62.21,平层/简装,220.0,南平里,朝阳,无,2023年12月08日,普通住宅,35365
1室1厅,高楼层/共9层,57.85,平层/精装,458.0,卡布其诺,朝阳,配备电梯,2023年12月08日,普通住宅,79171
2室1厅,低楼层/共9层,87.1,平层/精装,840.0,润泽公馆,朝阳,配备电梯,2023年12月08日,普通住宅,96441
3室1厅,高楼层/共19层,84.61,平层/精装,516.0,松榆里,朝阳,配备电梯,2023年12月07日,普通住宅,60986
2室1厅,中楼层/共6层,57.65,平层/精装,535.0,慧忠里D区,朝阳,无,2023年12月07日,普通住宅,92802
1室1厅,高楼层/共15层,68.47,平层/精装,399.0,柏林爱乐四期,朝阳,配备电梯,2023年12月07日,普通住宅,58274
2室1厅,中楼层/共5层,54.75,平层/精装,370.0,北湖渠,朝阳,无,2023年12月06日,普通住宅,67580
1室1厅,中楼层/共18层,55.05,平层/精装,278.0,松榆东里,朝阳,配备电梯,2023年12月06日,普通住宅,50500
1室1厅,高楼层/共18层,45.55,平层/简装,368.0,光辉里小区,朝阳,配备电梯,2023年12月09日,普通住宅,80791
2室1厅,低楼层/共21层,90.62,平层/简装,529.0,石佛营西里小区,朝阳,配备电梯,2023年12月08日,普通住宅,58376
3室1厅,中楼层/共18层,79.84,平层/精装,425.0,农光南路,朝阳,配备电梯,2023年12月06日,普通住宅,53232
4室2厅,高楼层/共24层,169.99,平层/精装,1090.0,宝星园一区,朝阳,配备电梯,2023年12月06日,普通住宅,64122
3室1厅,高楼层/共21层,89.59,平层/精装,525.0,金隅景和园,朝阳,配备电梯,2023年12月09日,普通住宅,58601
1室1厅,中楼层/共6层,42.58,平层/简装,310.0,安华里社区,朝阳,无,2023年12月06日,普通住宅,72805
2室1厅,底层/共6层,60.72,平层/简装,368.0,静安里,朝阳,无,2023年12月07日,普通住宅,60607
2室1厅,中楼层/共6层,75.75,平层/精装,395.0,黄金苑,朝阳,无,2023年12月10日,普通住宅,52146
3室2厅,高楼层/共14层,157.54,平层/精装,1748.0,美伦堡,朝阳,配备电梯,2023年12月06日,普通住宅,110956
1室0厅,低楼层/共21层,49.23,平层/简装,230.0,柏林爱乐二期,朝阳,配备电梯,2023年12月07日,普通住宅,46720
3室1厅,中楼层/共27层,129.59,平层/精装,898.0,九台2000家园,朝阳,配备电梯,2023年12月06日,普通住宅,69296
2室1厅,底层/共6层,93.45,平层/简装,410.0,双惠小区,朝阳,无,2023年12月08日,普通住宅,43874
3室2厅,低楼层/共8层,153.24,错层/精装,1298.0,逸翠园,朝阳,配备电梯,2023年12月09日,普通住宅,84704
2室1厅,低楼层/共21层,71.71,平层/精装,271.0,翠成馨园E区,朝阳,配备电梯,2023年12月05日,普通住宅,37792
2室1厅,高楼层/共24层,73.52,平层/精装,542.0,芍药居北里,朝阳,配备电梯,2023年12月06日,普通住宅,73722
2室2厅,中楼层/共26层,96.79,平层/精装,625.0,国美第一城3号院,朝阳,配备电梯,2023年12月05日,普通住宅,64573
2室1厅,低楼层/共20层,69.67,平层/简装,295.0,金隅康惠园2号院,朝阳,配备电梯,2023年12月05日,普通住宅,42343
2室1厅,低楼层/共12层,108.75,平层/简装,649.0,万象新天二区,朝阳,配备电梯,2023年12月05日,普通住宅,59679
2室1厅,中楼层/共5层,43.1,平层/精装,179.9,东柳西里,朝阳,无,2023年12月05日,普通住宅,41741
2室1厅,中楼层/共13层,72.7,平层/简装,389.0,华威北里,朝阳,配备电梯,2023年12月07日,普通住宅,53508
1室1厅,高楼层/共14层,83.27,平层/简装,465.0,九龙花园,朝阳,配备电梯,2023年12月06日,普通住宅,55843
2室1厅,高楼层/共12层,54.72,平层/简装,309.0,劲松四区,朝阳,配备电梯,2023年12月05日,普通住宅,56470
3室1厅,中楼层/共10层,100.1,平层/精装,739.0,中海城香克林,朝阳,配备电梯,2023年12月08日,普通住宅,73827
3室2厅,低楼层/共19层,137.78,平层/精装,1450.0,富力城C区,朝阳,配备电梯,2023年12月20日,普通住宅,105241
2室1厅,高楼层/共15层,97.33,平层/简装,790.0,中海城北区,朝阳,配备电梯,2023年12月04日,普通住宅,81168
2室1厅,中楼层/共20层,49.01,平层/精装,425.0,西坝河北里,朝阳,配备电梯,2023年12月04日,普通住宅,86717
2室1厅,中楼层/共27层,102.74,平层/精装,650.0,东恒时代三期,朝阳,配备电梯,2023年12月04日,普通住宅,63267
2室1厅,顶层/共3层,59.91,平层/精装,209.0,管庄东里,朝阳,无,2023年12月05日,普通住宅,34886
2室2厅,低楼层/共27层,89.5,平层/简装,539.0,国美第一城3号院,朝阳,配备电梯,2023年12月23日,普通住宅,60224
2室1厅,中楼层/共5层,52.95,平层/简装,209.0,双柳巷,朝阳,无,2023年12月04日,普通住宅,39472
2室1厅,高楼层/共6层,60.81,平层/精装,369.0,曙光西里,朝阳,无,2023年12月04日,普通住宅,60681
1室1厅,底层/共6层,46.74,平层/简装,229.0,石佛营西里小区,朝阳,无,2023年12月04日,普通住宅,48995
3室2厅,高楼层/共27层,141.54,平层/精装,896.0,国美第一城2号院,朝阳,配备电梯,2023年12月23日,普通住宅,63304
3室1厅,高楼层/共11层,122.28,平层/精装,730.0,北京青年城,朝阳,配备电梯,2023年12月05日,普通住宅,59700
2室1厅,中楼层/共28层,100.24,平层/简装,658.0,望京西园三区,朝阳,配备电梯,2023年12月04日,普通住宅,65643
3室1厅,中楼层/共26层,137.65,平层/精装,766.0,北苑家园茉藜园,朝阳,配备电梯,2023年12月04日,普通住宅,55649
2室1厅,中楼层/共21层,89.78,平层/简装,428.0,恒大御景湾,朝阳,无,2023年12月04日,普通住宅,47673
3室1厅,低楼层/共6层,74.07,平层/简装,368.0,武圣西里,朝阳,无,2023年12月03日,普通住宅,49683
3室1厅,底层/共5层,77.02,平层/其他,565.0,新源里东,朝阳,无,2023年12月06日,普通住宅,73358
2室1厅,低楼层/共12层,59.05,平层/精装,329.0,劲松三区,朝阳,无,2023年12月12日,普通住宅,55716
2室1厅,中楼层/共14层,61.6,平层/精装,436.0,小关东里,朝阳,配备电梯,2023年12月04日,普通住宅,70780
2室1厅,高楼层/共6层,61.97,平层/简装,339.0,松榆东里,朝阳,无,2023年12月16日,普通住宅,54704
2室1厅,顶层/共6层,54.92,平层/精装,395.0,小关东街,朝阳,无,2023年12月18日,普通住宅,71923
2室1厅,中楼层/共4层,54.43,平层/简装,198.0,双桥六号井,朝阳,无,2023年12月04日,普通住宅,36377
2室1厅,中楼层/共24层,90.45,平层/精装,386.0,京通苑,朝阳,配备电梯,2023年12月12日,普通住宅,42676
2室1厅,中楼层/共11层,86.66,平层/精装,850.0,润泽公馆,朝阳,配备电梯,2023年12月03日,普通住宅,98085
2室1厅,低楼层/共6层,70.55,平层/简装,328.0,红松园3号院,朝阳,无,2023年12月03日,普通住宅,46492
2室1厅,低楼层/共12层,55.12,平层/毛坯,358.0,水碓子西里,朝阳,配备电梯,2023年12月15日,普通住宅,64950
2室1厅,中楼层/共24层,82.11,平层/精装,549.0,世安家园,朝阳,配备电梯,2023年12月04日,普通住宅,66862
1室1厅,底层/共18层,42.64,平层/简装,300.0,曙光里,朝阳,配备电梯,2023年12月03日,普通住宅,70357
1室1厅,中楼层/共25层,66.4,平层/精装,355.0,北苑家园绣菊园南区,朝阳,配备电梯,2023年12月03日,普通住宅,53464
2室1厅,中楼层/共6层,57.21,平层/简装,495.0,安贞西里,朝阳,无,2023年12月02日,普通住宅,86524
2室1厅,中楼层/共6层,70.32,平层/精装,318.0,双柳巷,朝阳,无,2023年12月02日,普通住宅,45222
2室1厅,中楼层/共26层,70.91,平层/精装,339.0,住欣家园,朝阳,配备电梯,2023年12月02日,普通住宅,47808
2室1厅,高楼层/共21层,78.33,平层/精装,720.0,中国铁建国际城,朝阳,配备电梯,2023年12月02日,普通住宅,91919
2室1厅,高楼层/共6层,56.44,平层/简装,293.0,劲松六区,朝阳,无,2023年12月08日,普通住宅,51914
2室1厅,低楼层/共28层,88.6,平层/精装,365.0,青荷里晨风园二期,朝阳,配备电梯,2023年12月02日,普通住宅,41197
2室1厅,低楼层/共28层,83.48,平层/简装,495.0,通惠家园,朝阳,配备电梯,2023年12月03日,普通住宅,59296
1室1厅,顶层/共6层,50.39,平层/精装,229.0,八里庄北里小区,朝阳,无,2023年12月02日,普通住宅,45446
2室1厅,低楼层/共6层,53.97,平层/简装,425.0,裕民路1号院,朝阳,无,2023年12月05日,普通住宅,78748
2室1厅,底层/共6层,60.07,平层/简装,373.0,平乐园小区,朝阳,无,2023年12月02日,普通住宅,62095
2室1厅,低楼层/共21层,90.33,平层/精装,470.0,富力又一城C区,朝阳,配备电梯,2023年12月02日,普通住宅,52032
2室1厅,高楼层/共6层,51.12,平层/简装,308.0,甜水园东里,朝阳,无,2023年12月02日,普通住宅,60251
3室1厅,中楼层/共14层,86.13,平层/简装,820.0,和平街十三区,朝阳,配备电梯,2023年12月17日,普通住宅,95205
2室1厅,高楼层/共6层,65.28,平层/精装,397.0,六里屯北里,朝阳,无,2023年12月01日,普通住宅,60815
2室1厅,中楼层/共23层,68.28,平层/精装,259.0,双桥嘉园,朝阳,配备电梯,2023年12月01日,普通住宅,37933
1室1厅,中楼层/共16层,49.96,平层/简装,243.0,朝丰家园8号院,朝阳,配备电梯,2023年12月04日,普通住宅,48639
3室2厅,低楼层/共10层,138.07,平层/简装,750.0,银枫家园,朝阳,配备电梯,2023年12月01日,普通住宅,54321
3室1厅,中楼层/共6层,77.73,平层/简装,610.0,西坝河中里,朝阳,无,2023年12月03日,普通住宅,78477
1室0厅,高楼层/共18层,43.96,平层/精装,242.0,炫特嘉园一期,朝阳,配备电梯,2023年12月01日,普通住宅,55051
4室2厅,中楼层/共18层,138.93,平层/简装,703.0,嘉禾园,朝阳,配备电梯,2023年12月04日,普通住宅,50602
2室1厅,高楼层/共18层,81.48,平层/精装,505.0,后现代城C区,朝阳,配备电梯,2023年12月05日,普通住宅,61979
3室1厅,中楼层/共11层,67.56,平层/简装,515.0,幸福二村,朝阳,配备电梯,2023年12月03日,普通住宅,76229
2室1厅,中楼层/共6层,58.72,平层/简装,310.0,劲松四区,朝阳,无,2023年12月04日,普通住宅,52793
3室1厅,高楼层/共6层,75.67,平层/精装,360.0,定福庄北里1号院,朝阳,无,2023年12月04日,普通住宅,47575
2室2厅,高楼层/共28层,94.41,平层/精装,513.0,北京新天地一期,朝阳,配备电梯,2023年11月30日,普通住宅,54338
4室2厅,高楼层/共16层,143.22,平层/简装,1399.0,珠江帝景博悦,朝阳,配备电梯,2023年11月30日,普通住宅,97682
2室2厅,中楼层/共28层,78.73,平层/简装,350.0,弘善家园,朝阳,配备电梯,2023年11月30日,普通住宅,44456
3室1厅,中楼层/共18层,78.46,平层/简装,509.0,北沙滩8号院,朝阳,配备电梯,2023年11月30日,普通住宅,64874
3室1厅,中楼层/共20层,147.7,平层/精装,1449.0,乐成国际,朝阳,配备电梯,2023年12月08日,普通住宅,98105
2室1厅,低楼层/共6层,57.32,平层/简装,282.0,管庄西里,朝阳,无,2023年12月01日,普通住宅,49198
1室1厅,顶层/共6层,45.33,平层/精装,190.0,定福庄南里1号院,朝阳,无,2023年12月01日,普通住宅,41915
2室1厅,中楼层/共6层,60.43,平层/简装,340.0,花家地北里,朝阳,无,2023年12月07日,普通住宅,56264
2室1厅,低楼层/共18层,89.59,平层/简装,473.0,远洋一方林语苑,朝阳,配备电梯,2023年11月29日,普通住宅,52797
2室1厅,中楼层/共18层,57.54,平层/精装,338.0,八里庄南里,朝阳,配备电梯,2023年11月29日,普通住宅,58742
1室1厅,中楼层/共16层,60.28,平层/简装,391.0,华龙美树,朝阳,配备电梯,2023年12月03日,普通住宅,64864
2室1厅,高楼层/共10层,107.84,平层/精装,738.0,奥林匹克花园三期,朝阳,配备电梯,2023年12月01日,普通住宅,68435
1室1厅,低楼层/共22层,81.74,平层/简装,530.0,望京西园三区,朝阳,配备电梯,2023年11月30日,普通住宅,64840
2室1厅,低楼层/共18层,68.88,平层/简装,430.0,华威西里,朝阳,配备电梯,2023年12月01日,普通住宅,62428
2室1厅,中楼层/共16层,56.36,平层/简装,420.0,砖角楼南里,朝阳,配备电梯,2023年11月29日,普通住宅,74521
2室1厅,底层/共6层,57.99,平层/简装,318.0,劲松八区,朝阳,无,2023年11月30日,普通住宅,54838
1室1厅,底层/共6层,36.26,平层/简装,199.0,劲松二区,朝阳,无,2023年11月29日,普通住宅,54882
2室1厅,中楼层/共16层,48.92,平层/精装,388.0,团结湖北口,朝阳,配备电梯,2023年11月28日,普通住宅,79314
3室1厅,高楼层/共9层,93.5,平层/简装,430.0,汇鸿家园,朝阳,配备电梯,2023年11月28日,普通住宅,45990
3室2厅,中楼层/共30层,131.78,平层/精装,820.0,嘉润花园,朝阳,配备电梯,2023年11月29日,普通住宅,62225
2室1厅,高楼层/共29层,80.16,平层/简装,305.0,青荷里宸欣园,朝阳,配备电梯,2023年11月28日,普通住宅,38049
2室1厅,低楼层/共17层,90.62,平层/简装,569.0,万象新天四区,朝阳,配备电梯,2023年11月30日,普通住宅,62790
3室1厅,低楼层/共7层,80.36,平层/简装,689.0,芍药居北里,朝阳,无,2023年11月30日,普通住宅,85740
3室1厅,中楼层/共20层,74.46,平层/精装,500.0,松榆西里,朝阳,配备电梯,2023年11月28日,普通住宅,67151
3室1厅,中楼层/共6层,56.08,平层/简装,276.0,东架松,朝阳,无,2023年12月29日,普通住宅,49216
2室1厅,中楼层/共25层,107.06,平层/精装,550.0,千鹤家园,朝阳,配备电梯,2023年12月01日,普通住宅,51374
2室1厅,低楼层/共14层,59.22,平层/精装,315.0,秀水园,朝阳,配备电梯,2023年11月27日,普通住宅,53192
1室1厅,中楼层/共6层,45.66,平层/精装,159.0,南皋村塑料三厂宿舍,朝阳,无,2023年12月02日,普通住宅,34823
2室1厅,中楼层/共6层,56.81,平层/精装,388.0,南沙滩小区,朝阳,无,2023年12月23日,普通住宅,68298
2室1厅,高楼层/共23层,78.85,平层/精装,859.0,华源冠军城,朝阳,配备电梯,2023年11月27日,普通住宅,108942
2室1厅,中楼层/共16层,76.71,平层/精装,429.0,翠成馨园A区,朝阳,配备电梯,2023年11月27日,普通住宅,55925
3室1厅,中楼层/共6层,63.27,平层/精装,335.0,烟厂宿舍,朝阳,无,2023年11月27日,普通住宅,52948
2室1厅,低楼层/共6层,51.58,平层/简装,380.0,三丰里小区,朝阳,无,2023年11月27日,普通住宅,73672
2室1厅,低楼层/共18层,68.41,平层/精装,540.0,枣营北里,朝阳,配备电梯,2023年12月10日,普通住宅,78936
1室0厅,中楼层/共18层,47.5,平层/精装,418.0,东方雅苑,朝阳,配备电梯,2023年11月27日,普通住宅,88000
2室1厅,低楼层/共13层,101.77,平层/精装,445.0,翠成馨园A区,朝阳,配备电梯,2023年11月28日,普通住宅,43727
2室1厅,低楼层/共27层,91.65,平层/精装,670.0,后现代城D区,朝阳,配备电梯,2023年11月30日,普通住宅,73105
2室1厅,低楼层/共13层,81.25,平层/精装,458.0,北苑家园紫绶园,朝阳,配备电梯,2023年11月27日,普通住宅,56370
3室1厅,高楼层/共28层,139.67,平层/精装,850.0,百环家园,朝阳,配备电梯,2023年11月26日,普通住宅,60858
2室1厅,高楼层/共6层,58.31,平层/简装,345.0,金台里,朝阳,无,2023年11月26日,普通住宅,59167
3室1厅,中楼层/共6层,77.5,平层/简装,600.0,裕民路3号院,朝阳,无,2023年11月27日,普通住宅,77420
3室1厅,低楼层/共15层,88.46,平层/简装,415.0,远洋一方润园6号院,朝阳,配备电梯,2023年11月28日,普通住宅,46914
1室1厅,高楼层/共24层,63.44,平层/精装,280.0,京通苑,朝阳,配备电梯,2023年11月26日,普通住宅,44137
2室1厅,中楼层/共16层,80.25,平层/简装,438.0,农光南路,朝阳,配备电梯,2023年11月26日,普通住宅,54580
2室1厅,低楼层/共6层,44.2,平层/精装,308.0,水碓子西里,朝阳,无,2023年11月25日,普通住宅,69684
2室1厅,高楼层/共21层,95.48,平层/精装,459.0,瑞和国际,朝阳,配备电梯,2023年11月25日,普通住宅,48073
2室1厅,中楼层/共6层,87.02,平层/精装,420.0,朝阳新城五区,朝阳,无,2023年11月25日,普通住宅,48265
2室1厅,高楼层/共29层,89.46,平层/精装,408.0,保利首开丽湾家园,朝阳,配备电梯,2023年11月25日,普通住宅,45607
2室1厅,高楼层/共18层,73.58,平层/简装,274.0,和安嘉园,朝阳,配备电梯,2023年11月25日,普通住宅,37239
2室1厅,低楼层/共26层,92.01,平层/简装,548.0,都市经典家园,朝阳,配备电梯,2023年11月29日,普通住宅,59559
3室2厅,低楼层/共12层,121.16,平层/精装,1120.0,力鸿花园,朝阳,配备电梯,2023年11月26日,普通住宅,92440
1室1厅,高楼层/共9层,77.76,平层/精装,475.0,壹线国际,朝阳,配备电梯,2023年11月26日,普通住宅,61086
1室1厅,高楼层/共6层,41.47,平层/精装,140.0,南平里,朝阳,无,2023年11月25日,普通住宅,33760
2室1厅,中楼层/共6层,65.15,平层/简装,485.0,惠新南里5号院,朝阳,无,2023年11月27日,普通住宅,74444
2室1厅,高楼层/共19层,93.5,平层/精装,550.0,沿海赛洛城二期,朝阳,配备电梯,2023年11月24日,普通住宅,58824
3室1厅,低楼层/共12层,80.3,平层/精装,498.0,农光里,朝阳,配备电梯,2023年11月25日,普通住宅,62018
1室1厅,底层/共7层,50.22,平层/精装,328.0,安慧东里,朝阳,无,2023年11月24日,普通住宅,65313
1室1厅,中楼层/共23层,68.56,平层/精装,770.0,水星园,朝阳,配备电梯,2023年12月03日,普通住宅,112311
2室1厅,高楼层/共28层,103.55,平层/精装,606.0,百环家园,朝阳,配备电梯,2023年11月24日,普通住宅,58523
3室1厅,中楼层/共20层,136.25,平层/其他,957.0,安慧北里雅园,朝阳,配备电梯,2023年11月30日,普通住宅,70239
2室1厅,中楼层/共6层,59.13,平层/简装,415.0,和平街十二区,朝阳,无,2023年11月24日,普通住宅,70185
2室1厅,低楼层/共6层,58.45,平层/精装,525.0,慧忠里C区,朝阳,无,2023年11月25日,普通住宅,89821
2室1厅,高楼层/共18层,62.6,平层/精装,390.0,农光东里,朝阳,配备电梯,2023年11月24日,普通住宅,62301
2室1厅,中楼层/共10层,110.6,平层/简装,530.0,观筑庭园,朝阳,配备电梯,2023年11月24日,普通住宅,47921
1室1厅,低楼层/共11层,52.61,平层/简装,290.0,柏林爱乐二期,朝阳,配备电梯,2023年11月26日,普通住宅,55123
1室1厅,低楼层/共14层,44.69,平层/精装,279.0,安华里社区,朝阳,配备电梯,2023年12月02日,普通住宅,62431
2室1厅,中楼层/共26层,98.86,平层/精装,525.0,北苑家园茉藜园,朝阳,配备电梯,2023年11月26日,普通住宅,53106
2室1厅,低楼层/共18层,66.87,平层/精装,418.0,建工动力苑,朝阳,配备电梯,2023年11月24日,普通住宅,62510
2室1厅,高楼层/共12层,51.93,平层/简装,356.0,三源里北小街,朝阳,配备电梯,2023年12月03日,普通住宅,68554
1室0厅,高楼层/共19层,36.78,平层/简装,212.0,华龙美树,朝阳,配备电梯,2023年11月23日,普通住宅,57641
2室1厅,中楼层/共24层,88.04,平层/简装,396.0,保利嘉园三号院,朝阳,配备电梯,2023年11月23日,普通住宅,44980
4室2厅,中楼层/共22层,184.69,平层/精装,1330.0,丽都壹号,朝阳,配备电梯,2023年11月23日,普通住宅,72013
1室1厅,高楼层/共18层,74.18,平层/精装,450.0,亮马嘉园,朝阳,配备电梯,2023年12月18日,普通住宅,60664
2室1厅,高楼层/共6层,61.01,平层/精装,383.0,静安东里,朝阳,无,2023年11月23日,普通住宅,62777
1室1厅,低楼层/共6层,58.56,平层/毛坯,225.0,绿丰家园,朝阳,无,2023年11月23日,普通住宅,38423
2室1厅,中楼层/共22层,86.44,平层/精装,385.0,东一时区,朝阳,配备电梯,2023年11月24日,普通住宅,44540
2室1厅,低楼层/共28层,93.93,平层/精装,535.0,北京新天地三期,朝阳,配备电梯,2023年11月24日,普通住宅,56958
3室2厅,底层/共21层,148.13,平层/简装,680.0,东景苑,朝阳,配备电梯,2023年11月24日,普通住宅,45906
3室2厅,高楼层/共9层,136.85,平层/精装,890.0,城市绿洲花园,朝阳,配备电梯,2023年11月23日,普通住宅,65035
3室1厅,高楼层/共16层,79.89,平层/简装,590.0,安华里社区,朝阳,配备电梯,2023年11月24日,普通住宅,73852
2室1厅,顶层/共6层,60.51,平层/精装,255.0,双龙南里,朝阳,无,2023年11月23日,普通住宅,42142
1室1厅,中楼层/共21层,88.3,平层/简装,432.0,苹果社区北区,朝阳,配备电梯,2023年11月26日,普通住宅,48925
2室2厅,中楼层/共22层,77.15,平层/精装,565.0,美景东方,朝阳,配备电梯,2023年11月23日,普通住宅,73234
2室1厅,低楼层/共13层,92.44,平层/精装,726.0,青年汇佳园,朝阳,配备电梯,2023年11月23日,普通住宅,78538
3室1厅,低楼层/共14层,96.09,平层/简装,749.0,芍药居北里,朝阳,配备电梯,2023年12月12日,普通住宅,77948
2室1厅,中楼层/共28层,88.54,平层/精装,440.0,周家庄中路20号院,朝阳,配备电梯,2023年11月23日,普通住宅,49696
2室1厅,中楼层/共18层,60.32,平层/简装,309.0,松榆东里,朝阳,配备电梯,2023年11月23日,普通住宅,51227
3室2厅,中楼层/共13层,177.58,平层/精装,2200.0,绿城北京诚园,朝阳,配备电梯,2023年11月29日,普通住宅,123888
3室2厅,中楼层/共12层,165.49,平层/精装,1610.0,山水文园五期,朝阳,配备电梯,2023年11月22日,普通住宅,97287
3室1厅,低楼层/共27层,141.69,平层/精装,998.0,朝庭,朝阳,配备电梯,2023年12月10日,普通住宅,70436
3室1厅,中楼层/共5层,71.6,平层/简装,480.0,双花园西里,朝阳,无,2023年11月22日,普通住宅,67040
2室1厅,中楼层/共5层,60.93,平层/精装,345.0,农光里,朝阳,无,2023年11月22日,普通住宅,56623
2室1厅,底层/共15层,73.22,平层/毛坯,399.0,北苑家园茉藜园,朝阳,配备电梯,2023年11月22日,普通住宅,54494
3室1厅,低楼层/共20层,79.94,平层/精装,545.0,安慧里四区,朝阳,配备电梯,2023年11月25日,普通住宅,68177
