户型,楼层,面积,装修情况,价格,小区,区域,配置电梯,挂牌时间,房屋用途,单价
3室2厅,高楼层/共15层,142.47,平层/精装,338.0,中加锦园,密云,无,2023年07月14日,普通住宅,23725
2室2厅,中楼层/共6层,90.12,平层/其他,190.0,宾阳里小区,密云,无,2023年05月10日,普通住宅,21084
2室2厅,低楼层/共13层,90.96,平层/精装,215.0,密云橡树湾东区,密云,配备电梯,2023年04月30日,普通住宅,23637
1室1厅,中楼层/共6层,36.71,平层/精装,80.0,龙湖长城源著2号院,密云,配备电梯,2023年04月29日,普通住宅,21793
4室1厅,中楼层/共15层,123.41,平层/其他,185.0,首创澜茵山三期,密云,配备电梯,2023年05月17日,普通住宅,14991
4室2厅,中楼层/共5层,121.59,平层/精装,200.0,首创澜茵山三期,密云,配备电梯,2023年04月20日,普通住宅,16449
3室1厅,中楼层/共6层,86.05,平层/其他,150.0,石桥西区,密云,无,2023年04月16日,普通住宅,17432
2室1厅,中楼层/共5层,74.24,平层/精装,88.0,溪水花园八区,密云,无,2023年04月12日,普通住宅,11854
2室1厅,底层/共5层,49.92,平层/简装,75.0,北京机床研究所家属楼,密云,无,2023年04月12日,普通住宅,15025
2室1厅,中楼层/共6层,68.92,平层/精装,202.0,沿湖小区南区,密云,无,2023年04月01日,普通住宅,29310
3室2厅,中楼层/共15层,94.12,平层/简装,198.0,城建上河湾南区,密云,配备电梯,2023年04月08日,普通住宅,21037
2室2厅,顶层/共6层,93.9,平层/精装,160.0,果园西里,密云,无,2023年03月31日,普通住宅,17040
1室1厅,中楼层/共8层,40.42,平层/精装,76.0,龙湖长城源著1号院,密云,配备电梯,2023年06月24日,普通住宅,18803
2室1厅,高楼层/共21层,95.37,平层/精装,158.0,檀营国际生态城北区,密云,配备电梯,2023年03月26日,普通住宅,16568
2室2厅,中楼层/共15层,90.54,平层/精装,212.0,城建上河湾北区,密云,配备电梯,2023年03月24日,普通住宅,23416
1室1厅,中楼层/共6层,57.04,平层/精装,72.0,龙湖长城源著2号院,密云,配备电梯,2023年03月16日,普通住宅,12623
4室2厅,顶层/共6层,152.22,平层/其他,193.0,博世庄园,密云,无,2023年04月05日,普通住宅,12680
3室1厅,底层/共5层,98.69,平层/精装,84.0,京溪小区,密云,无,2023年03月11日,普通住宅,8512
2室1厅,底层/共5层,62.54,平层/精装,105.0,龙湖长城源著2号院,密云,无,2023年03月23日,普通住宅,16790
3室2厅,高楼层/共18层,142.17,平层/简装,310.0,行宫御东园,密云,无,2023年03月07日,普通住宅,21805
2室1厅,高楼层/共18层,83.26,平层/精装,169.0,涧桥山,密云,配备电梯,2023年03月21日,普通住宅,20298
1室0厅,中楼层/共6层,36.39,平层/精装,62.0,龙湖长城源著2号院,密云,配备电梯,2023年02月22日,普通住宅,17038
2室2厅,中楼层/共5层,101.99,平层/精装,230.0,檀城西区,密云,无,2023年02月11日,普通住宅,22552
2室1厅,低楼层/共15层,86.8,平层/其他,183.0,城建上河湾南区,密云,配备电梯,2023年02月13日,普通住宅,21083
2室1厅,底层/共9层,90.72,平层/精装,167.0,溪水雅地尚著,密云,配备电梯,2023年02月03日,普通住宅,18409
3室2厅,底层/共6层,112.42,平层/其他,262.0,宾阳西里北区,密云,无,2023年02月11日,普通住宅,23306
2室1厅,低楼层/共23层,116.4,平层/精装,275.0,世纪家园A座小区,密云,配备电梯,2023年02月05日,普通住宅,23626
2室1厅,底层/共6层,58.14,平层/简装,120.0,果园新里北区,密云,无,2023年01月09日,普通住宅,20640
3室2厅,顶层/共6层,131.9,平层/其他,195.0,密西花园三期,密云,无,2023年01月08日,普通住宅,14784
3室2厅,低楼层/共12层,100.01,平层/精装,229.0,保利花园A区,密云,配备电梯,2023年01月05日,普通住宅,22898
1室0厅,中楼层/共8层,39.94,平层/其他,85.0,龙湖长城源著1号院,密云,配备电梯,2022年12月09日,普通住宅,21282
2室1厅,中楼层/共15层,87.28,平层/精装,195.0,绿地朗山公馆南区,密云,无,2022年12月01日,普通住宅,22342
1室1厅,中楼层/共7层,36.46,平层/精装,66.8,龙湖长城源著2号院,密云,配备电梯,2022年11月22日,普通住宅,18322
3室2厅,高楼层/共12层,125.07,平层/精装,245.0,保利花园A区,密云,配备电梯,2022年10月30日,普通住宅,19590
3室1厅,高楼层/共15层,94.12,平层/毛坯,220.0,城建上河湾南区,密云,配备电梯,2022年10月23日,普通住宅,23375
1室0厅,中楼层/共7层,48.35,平层/其他,100.0,龙湖长城源著2号院,密云,配备电梯,2022年10月17日,普通住宅,20683
2室1厅,低楼层/共3层,59.43,平层/简装,83.0,北京机床研究所家属楼,密云,无,2022年11月01日,普通住宅,13967
1室0厅,高楼层/共6层,36.75,平层/其他,83.0,龙湖长城源著2号院,密云,配备电梯,2022年10月11日,普通住宅,22586
1室0厅,中楼层/共6层,36.39,平层/精装,83.0,龙湖长城源著2号院,密云,配备电梯,2022年10月11日,普通住宅,22809
4室3厅,中楼层/共4层,233.52,跃层/精装,423.0,海阔水岸花墅,密云,配备电梯,2022年10月09日,普通住宅,18115
3室2厅,高楼层/共15层,100.49,平层/精装,212.0,行宫御东园,密云,无,2022年10月06日,普通住宅,21097
4室2厅,低楼层/共8层,177.26,跃层/简装,335.0,清鑫家园,密云,配备电梯,2022年09月20日,普通住宅,18899
2室1厅,低楼层/共18层,89.62,平层/精装,173.0,涧桥山,密云,配备电梯,2022年09月17日,普通住宅,19304
2室1厅,高楼层/共18层,83.33,平层/精装,174.0,涧桥山,密云,配备电梯,2023年01月12日,普通住宅,20881
2室2厅,中楼层/共5层,82.78,平层/精装,79.0,京溪小区,密云,无,2022年09月09日,普通住宅,9544
3室2厅,高楼层/共21层,139,平层/精装,263.0,檀营国际生态城北区,密云,配备电梯,2022年09月18日,普通住宅,18921
3室1厅,低楼层/共11层,137.74,平层/简装,325.0,阳光家园西区,密云,配备电梯,2022年09月04日,普通住宅,23596
2室1厅,底层/共4层,63.59,平层/简装,110.0,龙湖长城源著2号院,密云,配备电梯,2022年09月03日,普通住宅,17299
2室2厅,中楼层/共6层,100.75,平层/简装,200.0,梧桐苑,密云,无,2022年08月27日,普通住宅,19852
1室1厅,底层/共6层,55.19,平层/其他,81.0,龙湖长城源著2号院,密云,配备电梯,2022年08月06日,普通住宅,14677
2室2厅,顶层/共6层,95.42,平层/简装,195.0,上营北区,密云,无,2022年10月26日,普通住宅,20436
2室2厅,高楼层/共12层,110.78,平层/精装,250.0,梧桐苑,密云,配备电梯,2023年02月07日,普通住宅,22568
2室2厅,低楼层/共21层,95.36,平层/简装,153.0,檀营国际生态城南区,密云,无,2022年07月21日,普通住宅,16045
2室1厅,中楼层/共17层,90.45,平层/精装,195.0,绿地·国际花都,密云,配备电梯,2022年07月17日,普通住宅,21559
2室1厅,高楼层/共21层,95.16,平层/其他,155.0,檀营国际生态城北区,密云,配备电梯,2022年07月16日,普通住宅,16289
2室1厅,中楼层/共6层,62.52,平层/简装,129.0,果园新里北区,密云,无,2022年08月04日,普通住宅,20634
2室1厅,中楼层/共6层,74.31,平层/简装,210.0,宾阳西里北区,密云,无,2022年07月03日,普通住宅,28260
2室1厅,中楼层/共8层,80.5,跃层/精装,89.0,龙湖长城源著1号院,密云,配备电梯,2022年06月05日,普通住宅,11056
2室1厅,低楼层/共3层,79.55,跃层/精装,130.0,龙湖长城源著2号院,密云,无,2022年04月21日,普通住宅,16342
2室1厅,中楼层/共5层,56.94,平层/毛坯,85.0,水库管理处家属院,密云,无,2022年04月14日,普通住宅,14928
2室1厅,顶层/共3层,59.53,平层/简装,85.0,北京机床研究所家属楼,密云,无,2022年03月20日,普通住宅,14279
3室1厅,高楼层/共19层,150.78,跃层/简装,358.0,世纪家园,密云,配备电梯,2022年03月25日,普通住宅,23744
4室2厅,顶层/共6层,169.59,错层/精装,125.0,京溪小区,密云,无,2022年02月28日,普通住宅,7371
1室0厅,中楼层/共6层,36.39,平层/其他,70.0,龙湖长城源著2号院,密云,配备电梯,2022年02月27日,普通住宅,19237
2室2厅,中楼层/共6层,95.2,平层/简装,177.0,果园西里,密云,无,2022年02月18日,普通住宅,18593
3室1厅,高楼层/共23层,157.03,平层/精装,290.0,桃源公馆,密云,无,2022年02月15日,普通住宅,18468
2室1厅,高楼层/共8层,79.33,复式/精装,128.0,龙湖长城源著1号院,密云,配备电梯,2022年01月23日,普通住宅,16136
2室1厅,中楼层/共6层,81.57,平层/精装,76.0,麓秀佳园,密云,无,2022年01月15日,普通住宅,9318
3室2厅,低楼层/共20层,109.04,平层/毛坯,272.0,密云橡树湾西区,密云,配备电梯,2022年01月21日,普通住宅,24945
2室1厅,低楼层/共9层,100.46,平层/精装,185.0,麓秀,密云,无,2022年01月08日,普通住宅,18416
2室2厅,高楼层/共12层,111.06,平层/精装,248.0,梧桐苑,密云,配备电梯,2022年01月05日,普通住宅,22331
3室1厅,中楼层/共19层,152.98,平层/精装,325.0,瑞海姆公寓,密云,配备电梯,2022年01月03日,普通住宅,21245
3室2厅,中楼层/共6层,101.65,平层/精装,218.0,行宫南区,密云,无,2021年12月11日,普通住宅,21447
1室1厅,低楼层/共6层,62.32,平层/精装,136.0,行宫小区,密云,无,2021年12月11日,普通住宅,21823
4室3厅,底层/共2层,236.7,跃层/毛坯,449.0,彼岸香醍,密云,无,2021年12月05日,普通住宅,18970
3室2厅,中楼层/共9层,125.09,平层/简装,270.0,保利花园A区,密云,配备电梯,2022年01月07日,普通住宅,21585
2室2厅,中楼层/共5层,89.97,平层/毛坯,140.0,明珠花园,密云,无,2023年04月23日,普通住宅,15561
3室2厅,顶层/共6层,100.07,平层/简装,228.0,宾阳西里北区,密云,无,2021年11月28日,普通住宅,22785
4室2厅,中楼层/共5层,132.22,平层/简装,225.0,首创澜茵山三期,密云,配备电梯,2021年11月30日,普通住宅,17018
2室1厅,中楼层/共5层,102.47,平层/毛坯,135.0,明珠花园,密云,无,2021年11月19日,普通住宅,13175
2室1厅,中楼层/共21层,93.52,平层/简装,178.0,檀营国际生态城北区,密云,配备电梯,2021年10月29日,普通住宅,19034
3室2厅,中楼层/共6层,75.18,平层/其他,155.0,康居家园,密云,无,2021年10月21日,普通住宅,20618
2室1厅,中楼层/共5层,81.95,跃层/精装,106.0,龙湖长城源著2号院,密云,无,2021年10月04日,普通住宅,12935
2室2厅,中楼层/共11层,90.5,平层/精装,215.0,保利花园B区,密云,配备电梯,2021年09月08日,普通住宅,23757
2室1厅,顶层/共11层,80.66,平层/精装,173.0,中加荣园南区,密云,配备电梯,2023年01月28日,普通住宅,21449
3室2厅,高楼层/共7层,118.43,平层/精装,290.0,城建上河湾北区,密云,配备电梯,2021年09月08日,普通住宅,24488
2室1厅,中楼层/共8层,78.39,跃层/精装,120.0,龙湖长城源著1号院,密云,配备电梯,2021年08月28日,普通住宅,15309
2室1厅,底层/共8层,78.39,复式/精装,107.0,龙湖长城源著1号院,密云,配备电梯,2021年09月05日,普通住宅,13650
2室2厅,中楼层/共8层,79.33,跃层/精装,125.0,龙湖长城源著1号院,密云,配备电梯,2021年08月30日,普通住宅,15757
3室1厅,低楼层/共13层,129.97,平层/毛坯,340.0,密云橡树湾西区,密云,配备电梯,2021年08月21日,普通住宅,26160
2室2厅,底层/共9层,90.72,平层/精装,173.0,溪水雅地尚著,密云,配备电梯,2021年08月19日,普通住宅,19070
1室1厅,底层/共6层,58.23,平层/精装,105.0,龙湖长城源著2号院,密云,配备电梯,2020年12月20日,普通住宅,18032
3室2厅,低楼层/共6层,129.78,平层/其他,258.0,沿湖小区,密云,无,2023年12月29日,普通住宅,19880
2室2厅,顶层/共6层,83.82,平层/简装,158.0,沿湖小区,密云,无,2023年12月23日,普通住宅,18850
4室2厅,顶层/共4层,133.45,复式/精装,450.0,海阔水岸花墅,密云,配备电梯,2023年12月21日,普通住宅,33721
3室2厅,顶层/共6层,104.82,复式/其他,230.0,富民新区,密云,无,2023年12月20日,普通住宅,21943
3室2厅,顶层/共19层,196.55,复式/毛坯,260.0,瑞海姆公寓,密云,配备电梯,2024年01月02日,普通住宅,13229
2室1厅,中楼层/共16层,89.76,平层/其他,200.0,城建上河湾南区,密云,配备电梯,2023年12月20日,普通住宅,22282
3室2厅,顶层/共6层,104.63,跃层/简装,185.0,宾阳北里,密云,无,2023年12月15日,普通住宅,17682
2室1厅,底层/共17层,85.13,平层/精装,155.0,国际花都,密云,配备电梯,2023年12月22日,普通住宅,18208
2室1厅,顶层/共6层,87.72,平层/精装,185.0,保利花园C区,密云,配备电梯,2023年12月16日,普通住宅,21090
3室2厅,中楼层/共6层,85.27,平层/精装,170.0,宾阳北里,密云,无,2023年12月11日,普通住宅,19937
2室1厅,底层/共6层,63.86,平层/简装,135.0,兴云小区,密云,无,2023年12月17日,普通住宅,21140
4室2厅,顶层/共6层,159.88,跃层/精装,208.0,恋日水岸,密云,配备电梯,2023年12月23日,普通住宅,13010
3室1厅,底层/共13层,107.23,平层/其他,350.0,密云橡树湾东区,密云,配备电梯,2023年12月06日,普通住宅,32641
2室2厅,高楼层/共6层,109.17,平层/精装,282.0,世纪家园,密云,无,2023年12月04日,普通住宅,25832
2室1厅,中楼层/共12层,89.84,平层/精装,162.0,海怡庄园东区,密云,配备电梯,2023年12月09日,普通住宅,18033
2室1厅,中楼层/共6层,75.59,平层/精装,157.0,中加福园,密云,无,2023年12月03日,普通住宅,20770
4室1厅,低楼层/共15层,123.41,平层/毛坯,150.0,首创澜茵山三期,密云,配备电梯,2023年11月28日,普通住宅,12155
2室1厅,中楼层/共6层,86.94,平层/简装,145.0,兴云小区,密云,无,2023年11月29日,普通住宅,16679
2室2厅,中楼层/共6层,101.61,平层/简装,257.0,沿湖小区南区,密云,无,2023年11月23日,普通住宅,25293
2室2厅,底层/共6层,97.37,平层/精装,212.0,中加福园,密云,无,2023年11月17日,普通住宅,21773
2室1厅,中楼层/共7层,88.03,平层/其他,265.0,宾阳西里南区,密云,无,2023年11月08日,普通住宅,30104
1室1厅,顶层/共6层,32.67,平层/简装,62.5,龙湖长城源著2号院,密云,配备电梯,2023年11月08日,普通住宅,19131
2室1厅,底层/共18层,95.08,平层/精装,165.0,檀营国际生态城南区,密云,无,2023年11月01日,普通住宅,17354
3室1厅,中楼层/共7层,105.65,平层/简装,205.0,行宫南区,密云,无,2023年12月08日,普通住宅,19404
2室1厅,中楼层/共6层,95.68,平层/精装,200.0,宾阳里小区,密云,无,2023年11月08日,普通住宅,20904
2室1厅,低楼层/共9层,79.33,跃层/精装,97.0,龙湖长城源著1号院,密云,配备电梯,2023年10月29日,普通住宅,12228
5室2厅,顶层/共6层,141.09,复式/简装,199.0,檀州家园西区,密云,无,2023年10月26日,普通住宅,14105
2室1厅,高楼层/共6层,68.89,平层/简装,178.0,沿湖小区南区,密云,无,2023年11月11日,普通住宅,25839
2室1厅,顶层/共5层,59.91,平层/简装,54.0,北京机床研究所家属楼,密云,无,2023年10月24日,普通住宅,9014
3室2厅,低楼层/共6层,111.68,平层/精装,99.0,麓秀佳园,密云,无,2023年10月23日,普通住宅,8865
2室1厅,底层/共4层,62.4,平层/精装,80.0,龙湖长城源著2号院,密云,无,2023年10月24日,普通住宅,12821
2室1厅,低楼层/共6层,80.75,复式/精装,90.0,龙湖长城源著2号院,密云,配备电梯,2023年10月22日,普通住宅,11146
4室2厅,底层/共2层,392.98,跃层/精装,980.0,阳光城君山墅,密云,无,2023年10月18日,普通住宅,24938
2室1厅,高楼层/共19层,94.21,平层/精装,255.0,西源里,密云,配备电梯,2023年10月21日,普通住宅,27068
1室1厅,底层/共6层,59.66,平层/精装,123.0,石桥东区,密云,无,2023年10月15日,普通住宅,20617
2室1厅,中楼层/共6层,59.49,平层/其他,185.0,宾阳西里北区,密云,无,2023年10月12日,普通住宅,31098
4室2厅,底层/共2层,345.49,复式/毛坯,560.0,首创澜茵山,密云,无,2023年10月11日,普通住宅,16209
2室1厅,高楼层/共19层,89.64,平层/简装,188.0,密云橡树湾西区,密云,配备电梯,2023年10月08日,普通住宅,20973
1室1厅,顶层/共11层,42.65,跃层/精装,125.0,阳光水岸家园,密云,配备电梯,2023年10月15日,普通住宅,29309
2室2厅,中楼层/共6层,87.33,平层/其他,169.0,果园西里,密云,无,2023年10月06日,普通住宅,19352
4室2厅,底层/共2层,204.1,复式/简装,378.0,博世庄园,密云,无,2023年10月19日,普通住宅,18521
2室1厅,低楼层/共6层,86,平层/简装,179.0,宾阳北里,密云,无,2023年10月05日,普通住宅,20814
2室1厅,中楼层/共5层,80.75,跃层/简装,76.0,龙湖长城源著2号院,密云,配备电梯,2023年09月26日,普通住宅,9412
3室2厅,中楼层/共20层,154.48,平层/其他,330.0,密东广场（东区）,密云,配备电梯,2023年09月23日,普通住宅,21362
2室1厅,中楼层/共7层,89.29,平层/简装,176.0,康馨雅苑,密云,无,2023年09月23日,普通住宅,19712
4室2厅,高楼层/共16层,123.4,平层/简装,182.0,首创澜茵山三期,密云,配备电梯,2023年09月17日,普通住宅,14749
5室2厅,顶层/共6层,164.75,跃层/毛坯,238.0,密西花园二期,密云,配备电梯,2023年09月16日,普通住宅,14447
3室1厅,低楼层/共17层,101.11,平层/精装,160.0,首创澜茵山三期,密云,配备电梯,2023年09月15日,普通住宅,15825
3室2厅,高楼层/共6层,138.93,平层/精装,289.0,花园小区,密云,无,2023年09月14日,普通住宅,20802
2室1厅,顶层/共2层,111.28,平层/毛坯,235.0,首创澜茵山二期,密云,无,2023年09月10日,普通住宅,21118
2室2厅,高楼层/共16层,93.36,平层/简装,170.0,檀营国际生态城南区,密云,无,2023年09月05日,普通住宅,18210
2室1厅,中楼层/共8层,78.39,跃层/精装,99.0,龙湖长城源著1号院,密云,配备电梯,2023年09月03日,普通住宅,12630
3室2厅,低楼层/共19层,160.91,跃层/精装,336.0,世纪家园,密云,配备电梯,2023年09月06日,普通住宅,20882
3室2厅,顶层/共10层,119.52,平层/精装,238.0,万科云溪,密云,配备电梯,2023年09月01日,普通住宅,19913
2室1厅,中楼层/共6层,56.35,平层/精装,119.0,101家属区,密云,无,2023年09月02日,普通住宅,21119
1室1厅,中楼层/共8层,40.42,平层/精装,76.0,龙湖长城源著1号院,密云,配备电梯,2023年10月19日,普通住宅,18803
2室1厅,高楼层/共21层,93.32,平层/精装,143.0,檀营国际生态城北区,密云,配备电梯,2023年08月23日,普通住宅,15324
2室1厅,底层/共5层,62.48,平层/精装,76.0,龙湖长城源著2号院,密云,无,2023年09月01日,普通住宅,12164
3室2厅,顶层/共5层,132.56,复式/精装,190.0,檀城东区,密云,无,2023年08月20日,普通住宅,14334
2室1厅,低楼层/共14层,94.45,平层/其他,189.0,柏林山水,密云,配备电梯,2023年09月15日,普通住宅,20011
1室1厅,高楼层/共6层,57.1,平层/简装,115.0,石桥小区,密云,无,2023年08月02日,普通住宅,20141
2室1厅,低楼层/共6层,67.91,平层/其他,134.0,久润花园西区,密云,无,2023年09月12日,普通住宅,19732
2室1厅,中楼层/共21层,95,平层/精装,180.0,檀营国际生态城南区,密云,配备电梯,2023年07月30日,普通住宅,18948
1室1厅,中楼层/共6层,36.39,平层/简装,65.0,龙湖长城源著2号院,密云,配备电梯,2023年07月30日,普通住宅,17863
2室1厅,中楼层/共5层,53.92,平层/简装,130.0,北源里,密云,无,2023年07月29日,普通住宅,24110
2室1厅,中楼层/共7层,88.03,平层/简装,259.0,宾阳西里南区,密云,无,2023年10月26日,普通住宅,29422
4室1厅,中楼层/共5层,182.05,复式/精装,330.0,万科云溪,密云,配备电梯,2023年07月25日,普通住宅,18127
4室2厅,底层/共2层,275.47,复式/其他,700.0,万科云溪,密云,无,2023年07月18日,普通住宅,25412
6室1厅,顶层/共5层,196.16,复式/简装,179.0,明珠花园,密云,无,2023年07月18日,普通住宅,9126
3室2厅,高楼层/共18层,138.32,平层/毛坯,320.0,行宫御东园,密云,无,2023年07月20日,普通住宅,23135
1室1厅,中楼层/共6层,40.73,平层/其他,76.0,龙湖长城源著2号院,密云,配备电梯,2023年07月04日,普通住宅,18660
1室1厅,中楼层/共6层,36.43,平层/精装,73.0,龙湖长城源著2号院,密云,配备电梯,2023年07月03日,普通住宅,20039
2室1厅,顶层/共5层,60.42,平层/其他,112.0,果园新里北区,密云,无,2023年06月28日,普通住宅,18537
1室1厅,低楼层/共6层,40.73,平层/精装,73.8,龙湖长城源著2号院,密云,配备电梯,2023年07月03日,普通住宅,18120
5室1厅,底层/共5层,282.07,复式/精装,465.0,万科云溪,密云,无,2023年05月19日,普通住宅,16486
3室2厅,顶层/共5层,132.74,复式/毛坯,242.0,赏云轩嘉园,密云,无,2023年11月29日,普通住宅,18232
4室2厅,中楼层/共4层,139.26,复式/精装,465.0,观唐云鼎,密云,无,2023年05月03日,普通住宅,33391
2室1厅,低楼层/共6层,65.97,平层/简装,149.0,宾阳里小区,密云,无,2023年04月30日,普通住宅,22587
2室1厅,中楼层/共21层,109.34,平层/精装,195.0,桃源公馆,密云,配备电梯,2023年04月30日,普通住宅,17835
6室3厅,底层/共3层,346.76,复式/毛坯,629.0,首创澜茵山,密云,无,2023年04月13日,普通住宅,18140
5室1厅,中楼层/共4层,223.34,复式/精装,309.0,海阔水岸花墅,密云,配备电梯,2023年04月13日,普通住宅,13836
2室1厅,中楼层/共5层,83.61,跃层/简装,103.0,龙湖长城源著2号院,密云,无,2023年04月12日,普通住宅,12320
4室2厅,底层/共5层,180.04,复式/简装,186.0,明珠花园,密云,无,2023年04月10日,普通住宅,10332
3室2厅,底层/共3层,118.61,复式/简装,248.0,太扬家园,密云,无,2023年04月04日,普通住宅,20909
2室1厅,中楼层/共4层,84.89,复式/精装,84.0,龙湖长城源著2号院,密云,无,2023年03月13日,普通住宅,9896
4室2厅,底层/共3层,196.43,复式/精装,500.0,弗农小镇,密云,无,2023年03月12日,别墅,25455
2室1厅,中楼层/共4层,84.89,复式/精装,89.0,龙湖长城源著2号院,密云,无,2023年03月10日,普通住宅,10485
2室1厅,底层/共6层,64.02,平层/其他,148.0,康居家园,密云,无,2023年02月15日,普通住宅,23118
2室1厅,底层/共8层,78.39,跃层/简装,129.0,龙湖长城源著1号院,密云,配备电梯,2023年02月12日,普通住宅,16457
3室2厅,底层/共5层,207.44,复式/精装,366.0,涧桥山,密云,无,2023年02月02日,普通住宅,17644
1室0厅,低楼层/共9层,26.95,平层/精装,66.0,龙湖长城源著1号院,密云,配备电梯,2023年07月02日,普通住宅,24490
2室1厅,低楼层/共6层,73.79,平层/其他,170.0,沿湖小区,密云,无,2022年12月25日,普通住宅,23039
1室1厅,中楼层/共6层,40.77,平层/精装,80.9,龙湖长城源著2号院,密云,配备电梯,2023年01月13日,普通住宅,19844
1室1厅,顶层/共6层,32.7,平层/简装,60.0,龙湖长城源著2号院,密云,配备电梯,2022年11月27日,普通住宅,18349
1室1厅,高楼层/共8层,64.81,跃层/简装,138.0,龙湖长城源著1号院,密云,配备电梯,2022年11月30日,普通住宅,21294
3室2厅,高楼层/共6层,119,平层/精装,210.0,密西花园一期,密云,无,2022年10月08日,普通住宅,17648
1室1厅,底层/共6层,58.3,平层/精装,81.0,龙湖长城源著2号院,密云,配备电梯,2022年09月11日,普通住宅,13894
1室0厅,顶层/共6层,36.56,平层/精装,81.9,龙湖长城源著2号院,密云,配备电梯,2022年09月16日,普通住宅,22402
1室1厅,中楼层/共6层,49.45,平层/简装,126.0,果园新里中区,密云,无,2022年04月27日,普通住宅,25481
3室1厅,中楼层/共6层,134.18,平层/简装,240.0,骊景家园,密云,无,2022年01月11日,普通住宅,17887
4室1厅,低楼层/共6层,142.77,平层/精装,298.0,首创澜茵山三期,密云,配备电梯,2021年12月28日,普通住宅,20873
3室2厅,低楼层/共12层,144.15,平层/精装,309.0,懿品府小区,密云,配备电梯,2021年11月26日,普通住宅,21437
9室7厅,底层/共2层,647.13,复式/精装,1970.0,阳光城君山墅,密云,无,2021年11月26日,普通住宅,30443
3室2厅,低楼层/共6层,108.61,平层/精装,210.0,恋日水岸,密云,无,2021年11月25日,普通住宅,19336
3室2厅,底层/共5层,234.28,复式/其他,350.0,万科云溪,密云,无,2021年11月09日,普通住宅,14940
1室0厅,顶层/共6层,32.7,平层/其他,86.0,龙湖长城源著2号院,密云,配备电梯,2021年09月13日,普通住宅,26300
4室2厅,底层/共4层,191.15,跃层/精装,420.0,观唐云鼎,密云,配备电梯,2022年02月19日,普通住宅,21973
2室2厅,顶层/共5层,136.59,复式/精装,136.0,明珠花园,密云,无,2021年07月30日,普通住宅,9957
3室2厅,中楼层/共6层,108.8,平层/简装,219.0,檀州家园西区,密云,无,2023年11月15日,普通住宅,20129
2室1厅,中楼层/共21层,93.8,暂无数据/简装,153.0,檀营国际生态城南区,密云,配备电梯,2023年12月31日,普通住宅,16312
2室2厅,中楼层/共7层,74.98,平层/精装,228.0,沿湖小区南区,密云,无,2023年12月30日,普通住宅,30409
2室1厅,高楼层/共6层,88.05,平层/精装,190.0,沿湖小区,密云,无,2023年12月30日,普通住宅,21579
2室1厅,高楼层/共15层,87.41,平层/其他,210.0,绿地朗山公馆南区,密云,配备电梯,2023年12月30日,普通住宅,24025
3室2厅,底层/共6层,102.32,平层/简装,210.0,石桥西区,密云,无,2023年12月30日,普通住宅,20524
3室2厅,顶层/共11层,103.17,平层/其他,240.0,瑞海姆公寓,密云,配备电梯,2023年12月29日,普通住宅,23263
2室2厅,中楼层/共6层,66.1,平层/简装,139.0,宾阳里小区,密云,无,2023年12月30日,普通住宅,21029
2室2厅,中楼层/共5层,86.55,平层/精装,172.0,中加福园,密云,无,2023年12月29日,普通住宅,19873
2室1厅,中楼层/共9层,74.08,平层/精装,171.0,弗农小镇,密云,无,2023年12月31日,普通住宅,23084
2室1厅,中楼层/共7层,90.44,平层/简装,178.0,长安小区,密云,无,2023年12月30日,普通住宅,19682
2室1厅,底层/共6层,64.27,平层/其他,178.0,宾阳北里,密云,无,2023年12月30日,普通住宅,27696
2室2厅,顶层/共6层,91.18,平层/其他,200.0,白檀小区,密云,无,2023年12月29日,普通住宅,21935
2室1厅,中楼层/共6层,79.52,平层/其他,165.0,宾阳里小区,密云,无,2023年12月30日,普通住宅,20750
3室2厅,中楼层/共6层,129.43,平层/其他,355.0,上营东区,密云,无,2023年12月28日,普通住宅,27428
3室2厅,高楼层/共7层,152.95,平层/其他,299.0,鸿泽园,密云,无,2023年12月28日,普通住宅,19549
2室2厅,底层/共15层,85.64,平层/其他,190.0,城建上河湾南区,密云,配备电梯,2023年12月27日,普通住宅,22186
2室1厅,中楼层/共9层,68.31,平层/其他,185.0,通用博园,密云,配备电梯,2023年12月28日,普通住宅,27083
3室2厅,低楼层/共11层,132.4,平层/其他,383.0,蓝河湾,密云,配备电梯,2023年12月31日,普通住宅,28928
3室1厅,高楼层/共6层,90.82,平层/其他,185.0,百合园,密云,无,2023年12月29日,普通住宅,20370
3室2厅,底层/共6层,80.06,平层/简装,249.0,宾阳西里北区,密云,无,2023年12月30日,普通住宅,31102
3室2厅,中楼层/共7层,147.11,平层/其他,300.0,太扬家园,密云,无,2023年12月27日,普通住宅,20393
3室2厅,中楼层/共12层,127.55,平层/精装,310.0,懿品府小区,密云,无,2023年12月31日,普通住宅,24305
3室2厅,顶层/共3层,111.03,平层/其他,245.0,东菜园社区,密云,无,2023年12月29日,普通住宅,22067
1室1厅,中楼层/共11层,53.21,平层/其他,100.0,华远澜悦,密云,配备电梯,2023年12月31日,普通住宅,18794
2室1厅,中楼层/共6层,91.53,平层/其他,205.0,兴云小区,密云,无,2023年12月28日,普通住宅,22398
2室1厅,顶层/共6层,63.96,平层/精装,130.0,果园新里中区,密云,无,2023年12月29日,普通住宅,20326
3室2厅,高楼层/共14层,102.98,平层/其他,249.0,国际花都,密云,配备电梯,2023年12月27日,普通住宅,24180
