户型,楼层,面积,装修情况,价格,小区,区域,房屋朝向,配置电梯,挂牌时间,房屋用途,单价
3室1厅,顶层/共6层,90.45平米,平层/精装,210,东关二区小区,怀柔,房屋朝向,,"2023年12月08日
                                                                            ","普通住宅
                                                                            ",23218
3室1厅,顶层/共6层,84.67平米,平层/其他,193,北大街1号院,怀柔,房屋朝向,,"2023年12月24日
                                                                            ","普通住宅
                                                                            ",22795
3室1厅,高楼层/共6层,92.86平米,平层/其他,300,北街二号院,怀柔,房屋朝向,,"2023年12月09日
                                                                            ","普通住宅
                                                                            ",32307
3室1厅,中楼层/共6层,67.89平米,平层/其他,180,富乐社区一号院,怀柔,房屋朝向,,"2023年12月09日
                                                                            ","普通住宅
                                                                            ",26514
2室1厅,顶层/共9层,65.81平米,平层/其他,160,育龙铭居,怀柔,房屋朝向,,"2023年12月10日
                                                                            ","普通住宅
                                                                            ",24313
2室1厅,高楼层/共15层,73.86平米,平层/精装,265,北京城建胜悦居,怀柔,房屋朝向,配备电梯,"2023年12月16日
                                                                            ","普通住宅
                                                                            ",35879
3室2厅,顶层/共5层,87.79平米,平层/其他,185,凤瑞二园,怀柔,房屋朝向,,"2023年12月10日
                                                                            ","普通住宅
                                                                            ",21074
3室1厅,顶层/共6层,85.9平米,平层/精装,210,莲馨苑,怀柔,房屋朝向,,"2023年12月06日
                                                                            ","普通住宅
                                                                            ",24448
2室1厅,顶层/共6层,51.81平米,平层/简装,161,东园北区,怀柔,房屋朝向,,"2023年12月06日
                                                                            ","普通住宅
                                                                            ",31076
3室2厅,中楼层/共12层,142.01平米,平层/其他,580,府前观邸,怀柔,房屋朝向,配备电梯,"2023年12月04日
                                                                            ","普通住宅
                                                                            ",40843
3室1厅,中楼层/共6层,76.87平米,平层/其他,210,府前东街13号院,怀柔,房屋朝向,,"2023年12月03日
                                                                            ","普通住宅
                                                                            ",27319
3室1厅,高楼层/共9层,116.13平米,平层/精装,450,府前观邸,怀柔,房屋朝向,配备电梯,"2023年12月05日
                                                                            ","普通住宅
                                                                            ",38750
2室1厅,高楼层/共6层,65.1平米,平层/其他,195,世嘉光织谷东区,怀柔,房屋朝向,配备电梯,"2023年12月15日
                                                                            ","普通住宅
                                                                            ",29954
3室1厅,中楼层/共5层,88.16平米,平层/其他,260,湖光小区,怀柔,房屋朝向,,"2023年12月03日
                                                                            ","普通住宅
                                                                            ",29492
2室1厅,高楼层/共16层,90.54平米,平层/其他,330,怀柔新新家园,怀柔,房屋朝向,配备电梯,"2023年12月02日
                                                                            ","普通住宅
                                                                            ",36448
2室1厅,中楼层/共6层,77.13平米,平层/简装,205,南华园四区,怀柔,房屋朝向,,"2023年12月01日
                                                                            ","普通住宅
                                                                            ",26579
2室2厅,中楼层/共6层,92.1平米,平层/简装,255,美丽家园,怀柔,房屋朝向,,"2023年12月09日
                                                                            ","普通住宅
                                                                            ",27688
1室1厅,中楼层/共5层,56.63平米,平层/精装,165,滨湖小区,怀柔,房屋朝向,,"2023年12月01日
                                                                            ","普通住宅
                                                                            ",29137
2室1厅,顶层/共6层,68.06平米,平层/其他,180,东关二区小区,怀柔,房屋朝向,,"2023年12月02日
                                                                            ","普通住宅
                                                                            ",26448
3室2厅,低楼层/共7层,135.21平米,平层/精装,468,顶秀美泉小镇B区,怀柔,房屋朝向,,"2023年12月19日
                                                                            ","普通住宅
                                                                            ",34613
3室1厅,中楼层/共6层,73.56平米,平层/精装,218,东园南区,怀柔,房屋朝向,,"2023年12月05日
                                                                            ","普通住宅
                                                                            ",29636
3室1厅,中楼层/共6层,105.3平米,平层/其他,396,兴怀大街小区,怀柔,房屋朝向,,"2023年12月18日
                                                                            ","普通住宅
                                                                            ",37607
2室1厅,低楼层/共26层,78.55平米,平层/精装,340,龙山御景,怀柔,房屋朝向,配备电梯,"2023年12月01日
                                                                            ","普通住宅
                                                                            ",43285
3室1厅,高楼层/共6层,75.52平米,平层/其他,150,怡安园小区,怀柔,房屋朝向,,"2023年12月01日
                                                                            ","普通住宅
                                                                            ",19863
1室1厅,高楼层/共15层,51.49平米,平层/精装,105,裕华园一区,怀柔,房屋朝向,,"2023年11月29日
                                                                            ","普通住宅
                                                                            ",20393
1室1厅,顶层/共15层,51.73平米,平层/精装,95,裕华园一区,怀柔,房屋朝向,,"2023年12月01日
                                                                            ","普通住宅
                                                                            ",18365
3室1厅,中楼层/共6层,80.19平米,平层/精装,249,湖光小区,怀柔,房屋朝向,,"2023年11月30日
                                                                            ","普通住宅
                                                                            ",31052
2室1厅,低楼层/共16层,78.2平米,平层/其他,165,裕华园一区,怀柔,房屋朝向,配备电梯,"2023年12月01日
                                                                            ","普通住宅
                                                                            ",21100
3室2厅,顶层/共6层,159.04平米,平层/其他,618,南大街35号院,怀柔,房屋朝向,,"2023年12月07日
                                                                            ","普通住宅
                                                                            ",38859
2室2厅,中楼层/共6层,72.5平米,平层/其他,160,怡安园小区,怀柔,房屋朝向,,"2023年12月19日
                                                                            ","普通住宅
                                                                            ",22069
2室1厅,低楼层/共6层,68.67平米,平层/其他,205,于家园二区南院,怀柔,房屋朝向,,"2023年11月25日
                                                                            ","普通住宅
                                                                            ",29853
3室1厅,低楼层/共6层,99.3平米,平层/其他,330,东关一区,怀柔,房屋朝向,,"2023年12月02日
                                                                            ","普通住宅
                                                                            ",33233
3室2厅,底层/共4层,138.04平米,平层/精装,345,顶秀美泉小镇A区,怀柔,房屋朝向,,"2023年11月25日
                                                                            ","普通住宅
                                                                            ",24993
2室1厅,中楼层/共5层,89.49平米,平层/精装,302,顶秀美泉小镇B区,怀柔,房屋朝向,配备电梯,"2023年11月26日
                                                                            ","普通住宅
                                                                            ",33747
3室1厅,低楼层/共6层,85.35平米,平层/简装,230,莲馨苑,怀柔,房屋朝向,,"2023年12月01日
                                                                            ","普通住宅
                                                                            ",26948
1室1厅,中楼层/共6层,70.31平米,平层/其他,179,世嘉光织谷东区,怀柔,房屋朝向,配备电梯,"2024年01月02日
                                                                            ","普通住宅
                                                                            ",25459
3室2厅,中楼层/共6层,130.36平米,平层/其他,258,幸福东园2号院,怀柔,房屋朝向,,"2023年12月18日
                                                                            ","普通住宅
                                                                            ",19792
3室2厅,中楼层/共6层,129.53平米,平层/其他,355,龍祥小區,怀柔,房屋朝向,,"2023年12月01日
                                                                            ","普通住宅
                                                                            ",27407
3室1厅,低楼层/共15层,109.68平米,平层/其他,395,北京城建胜悦居,怀柔,房屋朝向,配备电梯,"2023年11月25日
                                                                            ","普通住宅
                                                                            ",36014
2室1厅,高楼层/共6层,62.24平米,平层/简装,175,府前东街九院,怀柔,房屋朝向,,"2023年11月24日
                                                                            ","普通住宅
                                                                            ",28117
3室1厅,中楼层/共5层,70.94平米,平层/其他,234,南华园二区,怀柔,房屋朝向,,"2023年11月23日
                                                                            ","普通住宅
                                                                            ",32986
3室1厅,中楼层/共6层,89.32平米,平层/简装,258,新兴居,怀柔,房屋朝向,,"2023年11月19日
                                                                            ","普通住宅
                                                                            ",28885
2室1厅,中楼层/共6层,76.88平米,平层/精装,228,栖美园,怀柔,房屋朝向,,"2023年11月19日
                                                                            ","普通住宅
                                                                            ",29657
2室2厅,低楼层/共6层,97.46平米,平层/简装,219,富乐家园,怀柔,房屋朝向,,"2023年11月26日
                                                                            ","普通住宅
                                                                            ",22471
2室1厅,高楼层/共16层,79.93平米,平层/其他,169,裕华园一区,怀柔,房屋朝向,,"2023年11月19日
                                                                            ","普通住宅
                                                                            ",21144
1室1厅,顶层/共4层,49.22平米,平层/其他,135,开利园小区,怀柔,房屋朝向,,"2023年11月18日
                                                                            ","普通住宅
                                                                            ",27428
3室1厅,底层/共6层,57.21平米,平层/其他,220,东园南区,怀柔,房屋朝向,,"2023年11月18日
                                                                            ","普通住宅
                                                                            ",38455
2室1厅,中楼层/共6层,57.46平米,平层/其他,198,后横街小区,怀柔,房屋朝向,,"2023年11月26日
                                                                            ","普通住宅
                                                                            ",34459
2室1厅,中楼层/共8层,98.83平米,平层/简装,260,益田影人四季花园,怀柔,房屋朝向,配备电梯,"2023年11月24日
                                                                            ","普通住宅
                                                                            ",26308
3室1厅,高楼层/共6层,91.32平米,平层/简装,248,潘家园小区,怀柔,房屋朝向,,"2023年11月22日
                                                                            ","普通住宅
                                                                            ",27158
2室2厅,低楼层/共6层,85.41平米,平层/其他,256,融城园北区,怀柔,房屋朝向,,"2023年12月09日
                                                                            ","普通住宅
                                                                            ",29974
1室1厅,高楼层/共15层,51.74平米,平层/精装,105,裕华园一区,怀柔,房屋朝向,,"2023年12月06日
                                                                            ","普通住宅
                                                                            ",20294
2室1厅,中楼层/共5层,88.83平米,平层/其他,325,顶秀美泉小镇B区,怀柔,房屋朝向,配备电梯,"2023年11月16日
                                                                            ","普通住宅
                                                                            ",36587
2室1厅,顶层/共13层,88.45平米,平层/其他,168,柏泉庄园雁鸣园B区,怀柔,房屋朝向,配备电梯,"2023年12月20日
                                                                            ","普通住宅
                                                                            ",18994
2室1厅,中楼层/共6层,75.01平米,平层/简装,215,富乐社区一号院,怀柔,房屋朝向,,"2023年11月16日
                                                                            ","普通住宅
                                                                            ",28663
3室1厅,高楼层/共6层,77.45平米,平层/精装,219,南大街乙33号,怀柔,房屋朝向,,"2023年11月17日
                                                                            ","普通住宅
                                                                            ",28277
1室1厅,中楼层/共11层,60.2平米,平层/其他,198,北京城建胜悦居,怀柔,房屋朝向,配备电梯,"2023年11月15日
                                                                            ","普通住宅
                                                                            ",32891
2室2厅,底层/共15层,88.75平米,平层/其他,298,北京城建胜悦居,怀柔,房屋朝向,,"2023年11月15日
                                                                            ","普通住宅
                                                                            ",33578
3室2厅,低楼层/共7层,123.99平米,平层/其他,345,世嘉光织谷东区,怀柔,房屋朝向,配备电梯,"2023年11月20日
                                                                            ","普通住宅
                                                                            ",27825
2室1厅,中楼层/共8层,65.91平米,平层/简装,155,育龙铭居,怀柔,房屋朝向,,"2023年11月14日
                                                                            ","普通住宅
                                                                            ",23517
3室2厅,中楼层/共4层,133.74平米,平层/精装,356,顶秀美泉小镇A区,怀柔,房屋朝向,,"2023年11月17日
                                                                            ","普通住宅
                                                                            ",26619
3室2厅,中楼层/共5层,118.48平米,平层/其他,315,滨湖南街小区,怀柔,房屋朝向,,"2023年11月25日
                                                                            ","普通住宅
                                                                            ",26587
3室1厅,中楼层/共6层,106.23平米,平层/其他,335,东关一区,怀柔,房屋朝向,,"2023年11月26日
                                                                            ","普通住宅
                                                                            ",31536
2室1厅,底层/共6层,79.92平米,平层/简装,199,融城园北区,怀柔,房屋朝向,,"2023年11月13日
                                                                            ","普通住宅
                                                                            ",24900
3室1厅,顶层/共6层,78.13平米,平层/精装,210,东关二区小区,怀柔,房屋朝向,,"2023年11月25日
                                                                            ","普通住宅
                                                                            ",26879
2室1厅,中楼层/共5层,56.03平米,平层/简装,155,滨湖小区,怀柔,房屋朝向,,"2023年11月18日
                                                                            ","普通住宅
                                                                            ",27664
3室1厅,中楼层/共6层,93.05平米,平层/简装,298,青春苑西区,怀柔,房屋朝向,,"2023年11月11日
                                                                            ","普通住宅
                                                                            ",32026
2室2厅,低楼层/共6层,92.42平米,平层/其他,190,凤瑞二园,怀柔,房屋朝向,,"2023年11月28日
                                                                            ","普通住宅
                                                                            ",20559
3室1厅,顶层/共6层,83.48平米,平层/其他,215,青春路,怀柔,房屋朝向,,"2023年11月12日
                                                                            ","普通住宅
                                                                            ",25755
3室2厅,高楼层/共6层,106.84平米,平层/精装,355,家天下,怀柔,房屋朝向,,"2023年11月13日
                                                                            ","普通住宅
                                                                            ",33228
3室2厅,底层/共6层,117.13平米,平层/其他,355,金台园,怀柔,房屋朝向,,"2023年11月17日
                                                                            ","普通住宅
                                                                            ",30309
3室1厅,底层/共5层,76.28平米,平层/其他,240,南马道,怀柔,房屋朝向,,"2023年11月09日
                                                                            ","普通住宅
                                                                            ",31464
2室1厅,顶层/共5层,81.96平米,平层/其他,185,湖光小区,怀柔,房屋朝向,,"2023年11月09日
                                                                            ","普通住宅
                                                                            ",22572
3室1厅,中楼层/共6层,75.52平米,平层/精装,167,怡安园小区,怀柔,房屋朝向,,"2023年11月10日
                                                                            ","普通住宅
                                                                            ",22114
2室2厅,低楼层/共15层,87.84平米,平层/简装,180,梦想家园西区,怀柔,房屋朝向,配备电梯,"2023年11月10日
                                                                            ","普通住宅
                                                                            ",20492
3室2厅,中楼层/共6层,96.23平米,平层/其他,325,泉河园二区,怀柔,房屋朝向,,"2023年11月15日
                                                                            ","普通住宅
                                                                            ",33774
2室1厅,中楼层/共14层,65.94平米,平层/简装,125,裕华园一区,怀柔,房屋朝向,,"2023年11月09日
                                                                            ","普通住宅
                                                                            ",18957
3室2厅,低楼层/共6层,114.37平米,平层/精装,365,泉河园二区,怀柔,房屋朝向,,"2023年11月13日
                                                                            ","普通住宅
                                                                            ",31914
2室1厅,顶层/共6层,66.31平米,平层/其他,170,东关一区,怀柔,房屋朝向,,"2023年11月15日
                                                                            ","普通住宅
                                                                            ",25638
2室1厅,底层/共6层,79.92平米,平层/简装,183,融城园北区,怀柔,房屋朝向,,"2023年11月15日
                                                                            ","普通住宅
                                                                            ",22898
2室1厅,高楼层/共6层,54.37平米,平层/其他,148,礼贤街,怀柔,房屋朝向,,"2023年11月08日
                                                                            ","普通住宅
                                                                            ",27221
2室1厅,底层/共6层,58.29平米,平层/其他,155,府前东街,怀柔,房屋朝向,,"2023年11月20日
                                                                            ","普通住宅
                                                                            ",26592
2室1厅,中楼层/共6层,92.25平米,平层/其他,235,小中富乐二区,怀柔,房屋朝向,,"2023年11月16日
                                                                            ","普通住宅
                                                                            ",25475
2室2厅,高楼层/共17层,80.03平米,平层/其他,155,安乐馨居,怀柔,房屋朝向,,"2023年12月18日
                                                                            ","普通住宅
                                                                            ",19368
3室1厅,低楼层/共6层,87.7平米,平层/简装,238,开放路,怀柔,房屋朝向,,"2023年11月06日
                                                                            ","普通住宅
                                                                            ",27138
2室1厅,顶层/共5层,67.49平米,平层/其他,185,南华园一区,怀柔,房屋朝向,,"2023年11月05日
                                                                            ","普通住宅
                                                                            ",27412
2室1厅,底层/共9层,66.03平米,平层/简装,145,育龙铭居,怀柔,房屋朝向,,"2023年11月08日
                                                                            ","普通住宅
                                                                            ",21960
2室1厅,顶层/共6层,73.04平米,平层/其他,186,于家园一区,怀柔,房屋朝向,,"2023年12月02日
                                                                            ","普通住宅
                                                                            ",25466
3室2厅,中楼层/共5层,111.57平米,平层/简装,395,泉河园二区,怀柔,房屋朝向,,"2023年11月08日
                                                                            ","普通住宅
                                                                            ",35404
3室2厅,低楼层/共6层,107.55平米,平层/精装,375,家天下,怀柔,房屋朝向,,"2023年12月20日
                                                                            ","普通住宅
                                                                            ",34868
3室1厅,中楼层/共5层,100.94平米,平层/精装,235,富乐家园,怀柔,房屋朝向,,"2023年11月04日
                                                                            ","普通住宅
                                                                            ",23282
3室2厅,中楼层/共6层,127.47平米,平层/其他,380,家天下,怀柔,房屋朝向,,"2023年11月29日
                                                                            ","普通住宅
                                                                            ",29811
2室1厅,高楼层/共9层,87.24平米,平层/其他,198,柏泉庄园雁鸣园B区,怀柔,房屋朝向,配备电梯,"2023年11月07日
                                                                            ","普通住宅
                                                                            ",22697
2室1厅,中楼层/共8层,104.27平米,平层/简装,245,益田影人四季花园,怀柔,房屋朝向,配备电梯,"2023年12月04日
                                                                            ","普通住宅
                                                                            ",23497
3室1厅,底层/共6层,82.29平米,平层/其他,170,幸福东园1号院,怀柔,房屋朝向,,"2023年11月01日
                                                                            ","普通住宅
                                                                            ",20659
2室1厅,低楼层/共6层,62.86平米,平层/简装,179,富乐社区一号院,怀柔,房屋朝向,,"2023年11月02日
                                                                            ","普通住宅
                                                                            ",28476
3室1厅,顶层/共6层,79.4平米,平层/其他,188,东关二区小区,怀柔,房屋朝向,,"2023年11月02日
                                                                            ","普通住宅
                                                                            ",23678
3室2厅,顶层/共6层,104.2平米,平层/简装,290,礼贤街,怀柔,房屋朝向,,"2023年11月15日
                                                                            ","普通住宅
                                                                            ",27832
3室2厅,低楼层/共6层,128.1平米,平层/其他,370,滨湖南街小区,怀柔,房屋朝向,,"2023年10月30日
                                                                            ","普通住宅
                                                                            ",28884
3室2厅,中楼层/共6层,108.74平米,平层/其他,355,和泰家园,怀柔,房屋朝向,,"2023年11月09日
                                                                            ","普通住宅
                                                                            ",32647
2室1厅,顶层/共7层,80.97平米,平层/精装,246,世嘉光织谷东区,怀柔,房屋朝向,配备电梯,"2023年10月28日
                                                                            ","普通住宅
                                                                            ",30382
2室1厅,低楼层/共3层,94.99平米,平层/精装,208,欧郡香水城,怀柔,房屋朝向,,"2023年11月09日
                                                                            ","普通住宅
                                                                            ",21898
1室1厅,底层/共6层,57.85平米,平层/其他,185,南华园四区,怀柔,房屋朝向,,"2023年10月28日
                                                                            ","普通住宅
                                                                            ",31980
2室1厅,中楼层/共6层,108.45平米,平层/其他,270,于家园二区南院,怀柔,房屋朝向,,"2023年10月30日
                                                                            ","普通住宅
                                                                            ",24897
2室1厅,高楼层/共14层,89.16平米,平层/简装,190,梦想家园西区,怀柔,房屋朝向,配备电梯,"2023年10月30日
                                                                            ","普通住宅
                                                                            ",21311
3室1厅,低楼层/共6层,75.99平米,平层/其他,180,金善名居,怀柔,房屋朝向,,"2023年10月27日
                                                                            ","普通住宅
                                                                            ",23688
4室2厅,中楼层/共6层,152.51平米,平层/精装,470,富乐大街9号院,怀柔,房屋朝向,,"2023年11月13日
                                                                            ","普通住宅
                                                                            ",30818
2室1厅,低楼层/共6层,61.13平米,平层/精装,190,府前东街,怀柔,房屋朝向,,"2023年10月27日
                                                                            ","普通住宅
                                                                            ",31082
2室2厅,底层/共6层,71.81平米,平层/其他,208,南华园四区,怀柔,房屋朝向,,"2023年10月28日
                                                                            ","普通住宅
                                                                            ",28966
3室1厅,高楼层/共6层,85.9平米,平层/精装,230,府前东街小区,怀柔,房屋朝向,,"2023年10月30日
                                                                            ","普通住宅
                                                                            ",26776
2室1厅,中楼层/共5层,56.39平米,平层/其他,163,青春路七院,怀柔,房屋朝向,,"2023年11月16日
                                                                            ","普通住宅
                                                                            ",28906
3室1厅,中楼层/共5层,84.58平米,平层/精装,230,南华大街,怀柔,房屋朝向,,"2023年10月28日
                                                                            ","普通住宅
                                                                            ",27194
3室2厅,顶层/共6层,110.78平米,平层/精装,280,潘家园小区,怀柔,房屋朝向,,"2023年11月01日
                                                                            ","普通住宅
                                                                            ",25276
3室2厅,中楼层/共7层,117平米,平层/简装,385,龍祥小區,怀柔,房屋朝向,,"2023年10月24日
                                                                            ","普通住宅
                                                                            ",32906
1室1厅,中楼层/共17层,70.31平米,平层/其他,143,安乐馨居,怀柔,房屋朝向,配备电梯,"2023年10月25日
                                                                            ","普通住宅
                                                                            ",20339
2室1厅,低楼层/共6层,60.32平米,平层/其他,195,湖光小区,怀柔,房屋朝向,,"2023年10月22日
                                                                            ","普通住宅
                                                                            ",32328
3室2厅,中楼层/共5层,95.48平米,平层/简装,295,兆龙居小区,怀柔,房屋朝向,,"2023年10月22日
                                                                            ","普通住宅
                                                                            ",30897
2室1厅,低楼层/共11层,81.12平米,平层/精装,180,育龙馨居,怀柔,房屋朝向,,"2023年10月22日
                                                                            ","普通住宅
                                                                            ",22190
3室2厅,中楼层/共5层,97.41平米,平层/精装,246,开放路,怀柔,房屋朝向,,"2023年10月21日
                                                                            ","普通住宅
                                                                            ",25255
2室1厅,中楼层/共4层,88.14平米,平层/精装,318,顶秀美泉小镇C区,怀柔,房屋朝向,,"2023年10月22日
                                                                            ","普通住宅
                                                                            ",36079
3室2厅,中楼层/共6层,132.78平米,平层/简装,310,栖美园,怀柔,房屋朝向,,"2023年10月22日
                                                                            ","普通住宅
                                                                            ",23347
2室1厅,中楼层/共6层,62.7平米,平层/其他,198,富乐社区一号院,怀柔,房屋朝向,,"2023年11月16日
                                                                            ","普通住宅
                                                                            ",31579
2室1厅,顶层/共6层,59平米,平层/其他,150,青春路一院,怀柔,房屋朝向,,"2023年10月23日
                                                                            ","普通住宅
                                                                            ",25424
2室1厅,中楼层/共12层,68.99平米,平层/其他,145,柏泉庄园雁鸣园B区,怀柔,房屋朝向,配备电梯,"2023年10月23日
                                                                            ","普通住宅
                                                                            ",21018
3室1厅,顶层/共6层,87.99平米,平层/其他,215,南华园一区,怀柔,房屋朝向,,"2023年10月21日
                                                                            ","普通住宅
                                                                            ",24435
2室1厅,中楼层/共5层,60.33平米,平层/精装,169,湖光小区,怀柔,房屋朝向,,"2023年10月21日
                                                                            ","普通住宅
                                                                            ",28013
2室1厅,顶层/共15层,65.95平米,平层/其他,129,裕华园一区,怀柔,房屋朝向,,"2023年11月03日
                                                                            ","普通住宅
                                                                            ",19561
2室1厅,顶层/共4层,89.01平米,平层/其他,260,顶秀美泉小镇A区,怀柔,房屋朝向,,"2023年11月05日
                                                                            ","普通住宅
                                                                            ",29211
3室1厅,中楼层/共5层,94.63平米,平层/简装,220,富乐家园,怀柔,房屋朝向,,"2023年10月21日
                                                                            ","普通住宅
                                                                            ",23249
2室1厅,底层/共15层,85.09平米,平层/其他,230,梦想家园东区,怀柔,房屋朝向,配备电梯,"2023年11月29日
                                                                            ","普通住宅
                                                                            ",27031
3室1厅,中楼层/共6层,83.57平米,平层/其他,269,馥郁苑,怀柔,房屋朝向,,"2023年10月22日
                                                                            ","普通住宅
                                                                            ",32189
3室2厅,底层/共6层,91.87平米,平层/简装,275,青春路31号院,怀柔,房屋朝向,,"2023年11月07日
                                                                            ","普通住宅
                                                                            ",29934
1室1厅,中楼层/共5层,59.2平米,平层/其他,148,八龙桥雅苑,怀柔,房屋朝向,,"2023年11月01日
                                                                            ","普通住宅
                                                                            ",25000
2室2厅,高楼层/共6层,82.38平米,平层/其他,205,乐红园,怀柔,房屋朝向,,"2023年11月26日
                                                                            ","普通住宅
                                                                            ",24885
3室1厅,低楼层/共6层,93.3平米,平层/其他,300,青春苑西区,怀柔,房屋朝向,,"2023年10月22日
                                                                            ","普通住宅
                                                                            ",32155
3室1厅,顶层/共6层,80.87平米,平层/精装,208,小中富乐二区,怀柔,房屋朝向,,"2023年10月26日
                                                                            ","普通住宅
                                                                            ",25721
2室1厅,高楼层/共7层,77.57平米,平层/简装,159,幸福东园3号院,怀柔,房屋朝向,,"2023年11月07日
                                                                            ","普通住宅
                                                                            ",20498
2室1厅,低楼层/共6层,66.31平米,平层/其他,199,东关一区,怀柔,房屋朝向,,"2023年11月06日
                                                                            ","普通住宅
                                                                            ",30011
3室2厅,中楼层/共6层,115.48平米,平层/精装,245,融城园北区,怀柔,房屋朝向,,"2023年10月21日
                                                                            ","普通住宅
                                                                            ",21216
2室1厅,中楼层/共6层,81.16平米,平层/其他,195,金善名居,怀柔,房屋朝向,,"2023年10月25日
                                                                            ","普通住宅
                                                                            ",24027
2室2厅,高楼层/共6层,94.47平米,平层/其他,255,南大街25号,怀柔,房屋朝向,,"2023年10月19日
                                                                            ","普通住宅
                                                                            ",26993
3室2厅,中楼层/共6层,100.21平米,平层/其他,252,莲馨苑,怀柔,房屋朝向,,"2023年10月21日
                                                                            ","普通住宅
                                                                            ",25148
3室1厅,低楼层/共6层,93.05平米,平层/精装,310,青春苑西区,怀柔,房屋朝向,,"2023年10月18日
                                                                            ","普通住宅
                                                                            ",33316
2室2厅,中楼层/共23层,143.96平米,平层/其他,696,龙山御景,怀柔,房屋朝向,配备电梯,"2023年10月18日
                                                                            ","普通住宅
                                                                            ",48347
2室1厅,顶层/共16层,79.23平米,平层/精装,165,裕华园一区,怀柔,房屋朝向,配备电梯,"2023年10月19日
                                                                            ","普通住宅
                                                                            ",20826
3室1厅,中楼层/共6层,78.46平米,平层/简装,239,青春苑2院,怀柔,房屋朝向,,"2023年10月15日
                                                                            ","普通住宅
                                                                            ",30462
3室1厅,高楼层/共6层,71.73平米,平层/其他,199,青春路九院,怀柔,房屋朝向,,"2023年11月23日
                                                                            ","普通住宅
                                                                            ",27743
3室1厅,中楼层/共6层,84平米,平层/其他,275,馥郁苑,怀柔,房屋朝向,,"2023年10月30日
                                                                            ","普通住宅
                                                                            ",32739
3室1厅,中楼层/共6层,87.87平米,平层/简装,195,融城园南区,怀柔,房屋朝向,,"2023年10月16日
                                                                            ","普通住宅
                                                                            ",22192
3室2厅,低楼层/共6层,108平米,平层/精装,255,金善名居,怀柔,房屋朝向,,"2023年10月16日
                                                                            ","普通住宅
                                                                            ",23612
3室2厅,底层/共6层,118.51平米,平层/简装,319,小中富乐二区,怀柔,房屋朝向,,"2023年10月19日
                                                                            ","普通住宅
                                                                            ",26918
2室2厅,中楼层/共7层,91.98平米,平层/其他,255,世嘉光织谷东区,怀柔,房屋朝向,配备电梯,"2023年10月16日
                                                                            ","普通住宅
                                                                            ",27724
3室1厅,中楼层/共6层,91.96平米,平层/精装,300,富乐社区一号院,怀柔,房屋朝向,,"2023年11月16日
                                                                            ","普通住宅
                                                                            ",32623
2室1厅,中楼层/共6层,54.76平米,平层/其他,158,青春路,怀柔,房屋朝向,,"2023年10月14日
                                                                            ","普通住宅
                                                                            ",28854
2室1厅,顶层/共6层,94.47平米,平层/其他,230,南大街25号,怀柔,房屋朝向,,"2023年10月14日
                                                                            ","普通住宅
                                                                            ",24347
3室1厅,低楼层/共6层,75.56平米,平层/其他,175,怡安园小区,怀柔,房屋朝向,,"2023年10月14日
                                                                            ","普通住宅
                                                                            ",23161
3室1厅,顶层/共6层,78.37平米,平层/简装,219,于家园一区,怀柔,房屋朝向,,"2023年10月15日
                                                                            ","普通住宅
                                                                            ",27945
2室1厅,低楼层/共6层,82.95平米,平层/其他,238,乐红园,怀柔,房屋朝向,,"2023年10月30日
                                                                            ","普通住宅
                                                                            ",28692
3室2厅,高楼层/共6层,123.21平米,平层/其他,300,南华园四区,怀柔,房屋朝向,,"2023年10月14日
                                                                            ","普通住宅
                                                                            ",24349
2室1厅,低楼层/共6层,94.8平米,平层/精装,241,世嘉光织谷东区,怀柔,房屋朝向,配备电梯,"2023年10月12日
                                                                            ","普通住宅
                                                                            ",25422
2室1厅,中楼层/共5层,56.03平米,平层/精装,185,滨湖小区,怀柔,房屋朝向,,"2023年10月12日
                                                                            ","普通住宅
                                                                            ",33019
